54, 1001
Walter, Paul J.
St. Edward's University
iMet-4 RSB Radiosonde
TRACER-Sonde
1, 1
2022, 09, 17, 2023, 09, 05
1
Index_number, number, time elapsed in seconds since launch
21
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999
Seconds_UTC, seconds, startseconds_of_day_since_00:00:00_UTC
Pressure_hPa, hPa, Met_StaticPressure_InSitu_None
Altitude_km, km, Platform_GeopotentialAltitude_InSitu_None
Temp_degC, degC, Met_StaticTemperature_InSitu_None
RawTemp_degC, degC, Met_RawStaticTemperature_InSitu_None
Theta_K, K, Met_StaticPotentialTemperature_InSitu_None
RH_percent, percent, Met_RelativeHumidityWater_InSitu_None
Frostpoint_degC, degC, Met_RelativeStaticFrostPoint_InSitu_None
InternalTemp_degC, degC,  Platform_RadiosondeInternalTemperature_InSitu_None
Ozonecurrent_uA, uA, Gas_O3_InSitu_S_Current
Ozone_mPa, mPa, Gas_O3_InSitu_S_PartialPressure
Ozone_ppbv, ppbv, Gas_O3_InSitu_S_AVMR
Ozone_Col_DU, DU, Gas_O3_VertCol_S_CNDAMB, Ozone column amount in Dobson Units
PumpTemp_degC, degC, Platform_PumpStaticTemperature_InSitu_None
OzoneBattery_V, V,  Platform_OzonesondeBattery_InSitu_None
PumpCurrent_mA, mA,  Platform_PumpCurrent_InSitu_None
Latitude_deg, deg, Platform_Latitude_InSitu_None
Longitude_deg, deg, Platform_Longitude_InSitu_None
GPSAltitude_km, km, Platform_GPSAltitude_InSitu_None
WindSpeed_mps, mps, Met_WindSpeed_InSitu_None
WindDirection_deg, deg, Met_WindDirection_InSitu_None
0
19
PI_CONTACT_INFO: Paul Walter (St. Edward's University, email: pauljw@stedwards.edu)
PLATFORM: La Porte, TX 
LOCATION: 29.670, -95.059, 7 m altitude AMSL
ASSOCIATED_DATA: N/A
INSTRUMENT_INFO: radiosonde = iMet Radiosonde
DATA_INFO: All data 1 Hz interval; Launch time [UTC] = 15:00:43
UNCERTAINTY: N/A for ozone; see iMet-4 radiosonde technical data sheet
ULOD_FLAG: -77777
ULOD_VALUE: N/A
LLOD_FLAG: -88888
LLOD_VALUE: N/A
DM_CONTACT_INFO: Paul Walter (St. Edward's University, phone: 512-364-3158, email: pauljw@stedwards.edu)
PROJECT_INFO: TRACER-Sonde: O3 as a tracer for convective mixing; https://www.arm.gov/research/campaigns/amf2022tracero3https://www.arm.gov/research/campaigns/amf2021tracer
STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to the PI, DM, and James Flynn (jhflynn@central.uh.edu). 
OTHER_COMMENTS: This is a radiosonde only profile. There is no ozone data.  The data related to ozone fields are flagged as -99999 to keep the file structure the same as the ozonesonde data files. 
REVISION: R1
R1: Corrects header
R0: Final data submission
Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppbv, Ozone_Col_DU, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg
   0, 54043,   1017.29,      0.0043,     29.93,     30.01,    301.5992,     67.1,     23.16,     33.93, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0594,      0.008, -99999.00, -99999.00
   1, 54044,   1017.30,      0.0042,     29.97,     30.05,    301.6382,     66.8,     23.13,     33.93, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0594,      0.008, -99999.00, -99999.00
   2, 54045,   1017.31,      0.0041,     29.98,     30.06,    301.6473,     67.1,     23.21,     33.94, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0594,      0.008, -99999.00, -99999.00
   3, 54046,   1017.29,      0.0043,     30.03,     30.11,    301.6987,     67.7,     23.41,     33.94, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0594,      0.008, -99999.00, -99999.00
   4, 54047,   1017.29,      0.0043,     30.04,     30.12,    301.7087,     67.7,     23.42,     33.95, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0594,      0.007, -99999.00, -99999.00
   5, 54048,   1017.30,      0.0042,     30.10,     30.18,    301.7675,     67.7,     23.47,     33.96, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,      0.007, -99999.00, -99999.00
   6, 54049,   1017.30,      0.0042,     30.07,     30.15,    301.7377,     67.3,     23.35,     33.96, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,      0.007, -99999.00, -99999.00
   7, 54050,   1017.28,      0.0044,     30.00,     30.08,    301.6697,     67.1,     23.23,     33.97, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,      0.006, -99999.00, -99999.00
   8, 54051,   1017.31,      0.0041,     29.94,     30.02,    301.6075,     66.9,     23.12,     33.97, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,      0.005, -99999.00, -99999.00
   9, 54052,   1017.30,      0.0042,     29.88,     29.96,    301.5486,     66.9,     23.07,     33.98, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,      0.004, -99999.00, -99999.00
  10, 54053,   1017.31,      0.0041,     29.76,     29.84,    301.4283,     66.2,     22.78,     33.98, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,      0.004, -99999.00, -99999.00
  11, 54054,   1017.32,      0.0040,     29.76,     29.84,    301.4275,     66.7,     22.90,     33.99, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,      0.004, -99999.00, -99999.00
  12, 54055,   1017.33,      0.0039,     29.72,     29.80,    301.3869,     66.4,     22.79,     34.00, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,      0.003, -99999.00, -99999.00
  13, 54056,   1017.30,      0.0042,     29.67,     29.75,    301.3396,     66.4,     22.74,     34.01, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,      0.003, -99999.00, -99999.00
  14, 54057,   1017.30,      0.0042,     29.57,     29.65,    301.2401,     65.5,     22.42,     34.01, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,      0.003, -99999.00, -99999.00
  15, 54058,   1017.30,      0.0042,     29.41,     29.49,    301.0809,     65.0,     22.15,     34.02, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0592,      0.003, -99999.00, -99999.00
  16, 54059,   1017.29,      0.0043,     29.31,     29.39,    300.9822,     65.5,     22.18,     34.03, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0592,      0.003, -99999.00, -99999.00
  17, 54060,   1017.31,      0.0041,     29.31,     29.39,    300.9805,     65.8,     22.25,     34.03, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0592,      0.003, -99999.00, -99999.00
  18, 54061,   1017.25,      0.0046,     29.39,     29.47,    301.0652,     66.0,     22.38,     34.04, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0592,      0.002, -99999.00, -99999.00
  19, 54062,   1017.28,      0.0044,     29.42,     29.50,    301.0925,     66.2,     22.46,     34.05, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0592,      0.002, -99999.00, -99999.00
  20, 54063,   1017.22,      0.0049,     29.33,     29.41,    301.0081,     65.6,     22.22,     34.05, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0592,      0.003, -99999.00, -99999.00
  21, 54064,   1016.84,      0.0082,     29.21,     29.29,    300.9208,     65.4,     22.06,     34.06, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0592,     -0.004, -99999.00, -99999.00
  22, 54065,   1016.14,      0.0144,     29.07,     29.15,    300.8406,     65.5,     21.95,     34.07, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6700,    -95.0593,     -0.008, -99999.00, -99999.00
  23, 54066,   1015.44,      0.0206,     29.01,     29.09,    300.8401,     65.8,     21.97,     34.07, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6701,    -95.0593,     -0.012, -99999.00, -99999.00
  24, 54067,   1014.53,      0.0286,     28.91,     28.99,    300.8176,     66.3,     22.00,     34.08, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6701,    -95.0593,     -0.008, -99999.00, -99999.00
  25, 54068,   1014.02,      0.0330,     28.79,     28.87,    300.7413,     66.7,     21.98,     34.09, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6701,    -95.0594,     -0.009, -99999.00, -99999.00
  26, 54069,   1013.44,      0.0382,     28.74,     28.82,    300.7407,     66.9,     21.98,     34.09, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6702,    -95.0595,     -0.006, -99999.00, -99999.00
  27, 54070,   1012.70,      0.0447,     28.64,     28.72,    300.7038,     67.0,     21.91,     34.10, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6702,    -95.0596,     -0.009, -99999.00, -99999.00
  28, 54071,   1011.81,      0.0525,     28.48,     28.56,    300.6199,     67.4,     21.86,     34.10, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6702,    -95.0596,     -0.005, -99999.00, -99999.00
  29, 54072,   1011.06,      0.0591,     28.40,     28.48,    300.6038,     67.8,     21.88,     34.11, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6703,    -95.0596,     -0.002, -99999.00, -99999.00
  30, 54073,   1010.30,      0.0658,     28.34,     28.42,    300.6086,     67.7,     21.80,     34.12, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6704,    -95.0597,      0.003, -99999.00, -99999.00
  31, 54074,   1009.78,      0.0704,     28.27,     28.35,    300.5830,     67.7,     21.73,     34.12, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6704,    -95.0598,      0.010,     10.17,     82.97
  32, 54075,   1009.24,      0.0752,     28.21,     28.29,    300.5691,     68.3,     21.82,     34.13, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6703,    -95.0599,      0.016,      8.98,     70.70
  33, 54076,   1008.63,      0.0806,     28.15,     28.23,    300.5612,     68.7,     21.86,     34.14, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6703,    -95.0599,      0.024,      7.12,     67.95
  34, 54077,   1007.84,      0.0875,     28.15,     28.23,    300.6285,     68.9,     21.90,     34.14, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6703,    -95.0600,      0.032,      6.34,     78.99
  35, 54078,   1007.41,      0.0913,     28.14,     28.22,    300.6551,     69.0,     21.92,     34.15, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6704,    -95.0601,      0.037,      7.02,     91.72
  36, 54079,   1006.61,      0.0984,     28.17,     28.25,    300.7533,     69.3,     22.02,     34.15, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6704,    -95.0602,      0.045,      7.45,     99.26
  37, 54080,   1005.84,      0.1052,     28.06,     28.14,    300.7093,     69.7,     22.01,     34.16, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6705,    -95.0602,      0.054,      6.92,     99.79
  38, 54081,   1005.20,      0.1109,     28.01,     28.09,    300.7141,     70.0,     22.03,     34.17, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6704,    -95.0602,      0.060,      5.83,     98.31
  39, 54082,   1004.57,      0.1165,     27.90,     27.98,    300.6581,     70.0,     21.92,     34.17, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6704,    -95.0602,      0.068,      4.95,     96.84
  40, 54083,   1003.74,      0.1238,     27.76,     27.84,    300.5892,     70.0,     21.79,     34.18, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6705,    -95.0602,      0.077,      4.57,    100.95
  41, 54084,   1003.00,      0.1304,     27.70,     27.78,    300.5926,     70.0,     21.73,     34.18, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6705,    -95.0603,      0.084,      4.82,    107.15
  42, 54085,   1002.28,      0.1368,     27.66,     27.74,    300.6143,     70.5,     21.81,     34.18, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6706,    -95.0603,      0.093,      5.35,    111.52
  43, 54086,   1001.67,      0.1422,     27.57,     27.65,    300.5767,     70.7,     21.77,     34.19, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6706,    -95.0604,      0.101,      5.57,    113.81
  44, 54087,   1000.70,      0.1508,     27.53,     27.61,    300.6199,     71.0,     21.80,     34.20, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6707,    -95.0605,      0.111,      5.49,    116.09
  45, 54088,    999.75,      0.1592,     27.49,     27.57,    300.6615,     71.5,     21.88,     34.20, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6707,    -95.0604,      0.120,      5.17,    119.10
  46, 54089,    999.03,      0.1656,     27.50,     27.58,    300.7334,     71.8,     21.96,     34.20, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6708,    -95.0604,      0.126,      4.82,    123.88
  47, 54090,    998.40,      0.1713,     27.40,     27.48,    300.6875,     72.0,     21.91,     34.21, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6708,    -95.0604,      0.132,      4.55,    128.66
  48, 54091,    997.72,      0.1773,     27.35,     27.43,    300.6960,     71.7,     21.79,     34.21, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6709,    -95.0603,      0.141,      4.54,    133.16
  49, 54092,    996.96,      0.1841,     27.27,     27.35,    300.6814,     71.5,     21.67,     34.21, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6710,    -95.0604,      0.150,      4.72,    135.01
  50, 54093,    996.06,      0.1921,     27.18,     27.26,    300.6689,     71.8,     21.65,     34.22, -99999.000, -99999.0000, -99999.0, -99999.0000, -99999.00, -99999.0, -99999.0,     29.6710,    -95.0605,      0.162,      4.99,    133.01
