54, 1001
Walter, Paul J.
St. Edward's University
Ozonesondes - Electrochemical Concentration Cell (En-Sci), iMet-4 RSB Radiosondes
TRACER-Sonde
1, 1
2022, 08, 10, 2023, 09, 05
1
Index_number, number, time elapsed in seconds since launch
21
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999
Seconds_UTC, seconds, startseconds_of_day_since_00:00:00_UTC
Pressure_hPa, hPa, Met_StaticPressure_InSitu_None
Altitude_km, km, Platform_GeopotentialAltitude_InSitu_None
Temp_degC, degC, Met_StaticTemperature_InSitu_None
RawTemp_degC, degC, Met_RawStaticTemperature_InSitu_None
Theta_K, K, Met_StaticPotentialTemperature_InSitu_None
RH_percent, percent, Met_RelativeHumidityWater_InSitu_None
Frostpoint_degC, degC, Met_RelativeStaticFrostPoint_InSitu_None
InternalTemp_degC, degC,  Platform_RadiosondeInternalTemperature_InSitu_None
Ozonecurrent_uA, uA, Gas_O3_InSitu_S_Current
Ozone_mPa, mPa, Gas_O3_InSitu_S_PartialPressure
Ozone_ppbv, ppbv, Gas_O3_InSitu_S_AVMR
Ozone_Col_DU, DU, Gas_O3_VertCol_S_CNDAMB, Ozone column amount in Dobson Units
PumpTemp_degC, degC, Platform_PumpStaticTemperature_InSitu_None
OzoneBattery_V, V,  Platform_OzonesondeBattery_InSitu_None
PumpCurrent_mA, mA,  Platform_PumpCurrent_InSitu_None
Latitude_deg, deg, Platform_Latitude_InSitu_None
Longitude_deg, deg, Platform_Longitude_InSitu_None
GPSAltitude_km, km, Platform_GPSAltitude_InSitu_None
WindSpeed_mps, mps, Met_WindSpeed_InSitu_None
WindDirection_deg, deg, Met_WindDirection_InSitu_None
0
19
PI_CONTACT_INFO: Paul Walter (St. Edward's University, email: pauljw@stedwards.edu)
PLATFORM: La Porte, TX 
LOCATION: 29.670, -95.059, 7 m altitude AMSL
ASSOCIATED_DATA: N/A
INSTRUMENT_INFO: radiosonde = iMet Radiosonde 58057, ozonesonde = 2Z39652 ECC En-Sci, 0.5% KI half buffer solutions with 5ATBMT pump corrections
DATA_INFO: All data 1 Hz interval; Launch time [UTC] = 14:49:24
UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details
ULOD_FLAG: -77777
ULOD_VALUE: N/A
LLOD_FLAG: -88888
LLOD_VALUE: N/A
DM_CONTACT_INFO: Paul Walter (St. Edward's University, phone: 512-364-3158, email: pauljw@stedwards.edu)
PROJECT_INFO: TRACER-Sonde: O3 as a tracer for convective mixing; https://www.arm.gov/research/campaigns/amf2022tracero3https://www.arm.gov/research/campaigns/amf2021tracer
STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to the PI, DM, and James Flynn (jhflynn@central.uh.edu). 
OTHER_COMMENTS:
REVISION: R1
R1: Corrects header to list the ozone mixing ratio having units of ppbv.
R0: Final data submission
Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppbv, Ozone_Col_DU, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg
   0, 53364,   1019.00,      0.0086,     31.04,     31.12,    302.5586,     54.9,     20.91,     35.94,      0.560,      2.1904,     21.5,      0.0000,     31.57,     17.0,     72.0,     29.6700,    -95.0591,      0.002, -99999.00, -99999.00
   1, 53365,   1019.00,      0.0086,     31.12,     31.20,    302.6381,     55.2,     21.07,     35.95,      0.559,      2.1865,     21.5,      0.0000,     31.57,     17.0,     72.0,     29.6700,    -95.0591,      0.002, -99999.00, -99999.00
   2, 53366,   1018.99,      0.0087,     31.13,     31.21,    302.6489,     55.5,     21.17,     35.96,      0.560,      2.1904,     21.5,     -0.0019,     31.57,     17.0,     72.0,     29.6700,    -95.0591,      0.001, -99999.00, -99999.00
   3, 53367,   1018.95,      0.0090,     31.16,     31.24,    302.6822,     56.1,     21.37,     35.97,      0.561,      2.1944,     21.5,     -0.0000,     31.57,     17.0,     72.0,     29.6700,    -95.0591,      0.002, -99999.00, -99999.00
   4, 53368,   1018.94,      0.0091,     31.16,     31.24,    302.6830,     56.6,     21.52,     35.98,      0.560,      2.1904,     21.5,     -0.0000,     31.57,     17.0,     72.0,     29.6700,    -95.0591,      0.002, -99999.00, -99999.00
   5, 53369,   1018.93,      0.0092,     31.37,     31.45,    302.8927,     57.1,     21.86,     35.99,      0.559,      2.1865,     21.5,      0.0019,     31.57,     17.0,     72.0,     29.6700,    -95.0591,      0.003, -99999.00, -99999.00
   6, 53370,   1018.81,      0.0103,     31.32,     31.40,    302.8532,     56.9,     21.75,     36.00,      0.562,      2.1984,     21.6,      0.0058,     31.57,     17.0,     72.0,     29.6700,    -95.0590,      0.005, -99999.00, -99999.00
   7, 53371,   1018.56,      0.0125,     30.98,     31.06,    302.5362,     56.4,     21.29,     36.01,      0.563,      2.2024,     21.6,      0.0097,     31.57,     17.0,     72.0,     29.6700,    -95.0590,      0.007, -99999.00, -99999.00
   8, 53372,   1018.16,      0.0160,     30.58,     30.66,    302.1722,     56.2,     20.86,     36.02,      0.566,      2.2143,     21.7,      0.0176,     31.57,     17.0,     72.0,     29.6700,    -95.0590,      0.011, -99999.00, -99999.00
   9, 53373,   1017.70,      0.0201,     30.32,     30.40,    301.9525,     56.1,     20.59,     36.03,      0.567,      2.2183,     21.8,      0.0274,     31.57,     17.0,     72.0,     29.6700,    -95.0590,      0.016, -99999.00, -99999.00
  10, 53374,   1017.20,      0.0245,     30.20,     30.28,    301.8755,     56.3,     20.54,     36.04,      0.568,      2.2223,     21.8,      0.0353,     31.57,     17.0,     72.0,     29.6700,    -95.0589,      0.020, -99999.00, -99999.00
  11, 53375,   1016.61,      0.0297,     30.08,     30.16,    301.8061,     56.1,     20.37,     36.05,      0.570,      2.2303,     21.9,      0.0472,     31.57,     17.0,     72.0,     29.6700,    -95.0589,      0.026, -99999.00, -99999.00
  12, 53376,   1016.02,      0.0349,     30.01,     30.09,    301.7865,     56.3,     20.36,     36.06,      0.570,      2.2303,     22.0,      0.0571,     31.58,     17.0,     72.0,     29.6700,    -95.0589,      0.031, -99999.00, -99999.00
  13, 53377,   1015.52,      0.0393,     29.91,     29.99,    301.7294,     56.4,     20.30,     36.07,      0.570,      2.2303,     22.0,      0.0671,     31.58,     17.0,     72.0,     29.6701,    -95.0588,      0.036, -99999.00, -99999.00
  14, 53378,   1014.97,      0.0441,     29.80,     29.88,    301.6666,     56.8,     20.31,     36.08,      0.576,      2.2543,     22.2,      0.0771,     31.59,     17.0,     72.0,     29.6701,    -95.0588,      0.041, -99999.00, -99999.00
