54, 1001
Walter, Paul J.
St. Edward's University
Ozonesondes - Electrochemical Concentration Cell (En-Sci), iMet-4 RSB Radiosondes
TRACER-Sonde
1, 1
2022, 08, 27, 2023, 09, 05
1
Index_number, number, time elapsed in seconds since launch
21
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999
Seconds_UTC, seconds, startseconds_of_day_since_00:00:00_UTC
Pressure_hPa, hPa, Met_StaticPressure_InSitu_None
Altitude_km, km, Platform_GeopotentialAltitude_InSitu_None
Temp_degC, degC, Met_StaticTemperature_InSitu_None
RawTemp_degC, degC, Met_RawStaticTemperature_InSitu_None
Theta_K, K, Met_StaticPotentialTemperature_InSitu_None
RH_percent, percent, Met_RelativeHumidityWater_InSitu_None
Frostpoint_degC, degC, Met_RelativeStaticFrostPoint_InSitu_None
InternalTemp_degC, degC,  Platform_RadiosondeInternalTemperature_InSitu_None
Ozonecurrent_uA, uA, Gas_O3_InSitu_S_Current
Ozone_mPa, mPa, Gas_O3_InSitu_S_PartialPressure
Ozone_ppbv, ppbv, Gas_O3_InSitu_S_AVMR
Ozone_Col_DU, DU, Gas_O3_VertCol_S_CNDAMB, Ozone column amount in Dobson Units
PumpTemp_degC, degC, Platform_PumpStaticTemperature_InSitu_None
OzoneBattery_V, V,  Platform_OzonesondeBattery_InSitu_None
PumpCurrent_mA, mA,  Platform_PumpCurrent_InSitu_None
Latitude_deg, deg, Platform_Latitude_InSitu_None
Longitude_deg, deg, Platform_Longitude_InSitu_None
GPSAltitude_km, km, Platform_GPSAltitude_InSitu_None
WindSpeed_mps, mps, Met_WindSpeed_InSitu_None
WindDirection_deg, deg, Met_WindDirection_InSitu_None
0
19
PI_CONTACT_INFO: Paul Walter (St. Edward's University, email: pauljw@stedwards.edu)
PLATFORM: La Porte, TX 
LOCATION: 29.670, -95.059, 7 m altitude AMSL
ASSOCIATED_DATA: N/A
INSTRUMENT_INFO: radiosonde = iMet Radiosonde 58044, ozonesonde = 2z39651 ECC En-Sci, 0.5% KI half buffer solutions with 5ATBMT pump corrections
DATA_INFO: All data 1 Hz interval; Launch time [UTC] = 14:56:14
UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details
ULOD_FLAG: -77777
ULOD_VALUE: N/A
LLOD_FLAG: -88888
LLOD_VALUE: N/A
DM_CONTACT_INFO: Paul Walter (St. Edward's University, phone: 512-364-3158, email: pauljw@stedwards.edu)
PROJECT_INFO: TRACER-Sonde: O3 as a tracer for convective mixing; https://www.arm.gov/research/campaigns/amf2022tracero3https://www.arm.gov/research/campaigns/amf2021tracer
STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to the PI, DM, and James Flynn (jhflynn@central.uh.edu). 
OTHER_COMMENTS:
REVISION: R1
R1: Corrects header to list the ozone mixing ratio having units of ppbv.
R0: Final data submission
Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppbv, Ozone_Col_DU, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg
   0, 53774,   1014.34,      0.0072,     28.41,     28.49,    300.3357,     90.6,     26.72,     34.36,      0.277,      1.1197,     11.0,      0.0000,     36.02,     17.0,     76.0,     29.6702,    -95.0596,      0.007, -99999.00, -99999.00
   1, 53775,   1014.31,      0.0074,     28.42,     28.50,    300.3482,     91.4,     26.88,     34.36,      0.281,      1.1359,     11.2,      0.0000,     36.02,     17.0,     76.0,     29.6702,    -95.0596,      0.007, -99999.00, -99999.00
   2, 53776,   1014.29,      0.0076,     28.47,     28.55,    300.3997,     91.9,     27.02,     34.36,      0.278,      1.1238,     11.1,      0.0000,     36.02,     17.0,     76.0,     29.6702,    -95.0596,      0.007, -99999.00, -99999.00
   3, 53777,   1014.29,      0.0076,     28.43,     28.51,    300.3599,     90.9,     26.80,     34.36,      0.277,      1.1197,     11.0,      0.0000,     36.02,     17.0,     76.0,     29.6702,    -95.0596,      0.007, -99999.00, -99999.00
   4, 53778,   1014.22,      0.0082,     28.34,     28.42,    300.2762,     90.3,     26.60,     34.36,      0.280,      1.1319,     11.2,      0.0010,     36.02,     17.0,     76.0,     29.6702,    -95.0596,      0.008, -99999.00, -99999.00
   5, 53779,   1014.07,      0.0096,     28.21,     28.29,    300.1594,     89.7,     26.35,     34.36,      0.282,      1.1399,     11.2,      0.0030,     36.02,     17.0,     76.0,     29.6702,    -95.0595,      0.010, -99999.00, -99999.00
   6, 53780,   1013.76,      0.0123,     28.07,     28.15,    300.0461,     89.3,     26.14,     34.36,      0.283,      1.1440,     11.3,      0.0061,     36.02,     17.0,     76.0,     29.6703,    -95.0595,      0.013, -99999.00, -99999.00
   7, 53781,   1013.42,      0.0153,     28.03,     28.11,    300.0351,     89.0,     26.04,     34.36,      0.281,      1.1359,     11.2,      0.0092,     36.02,     17.0,     76.0,     29.6703,    -95.0595,      0.016, -99999.00, -99999.00
   8, 53782,   1013.06,      0.0185,     27.95,     28.03,    299.9858,     88.8,     25.93,     34.36,      0.279,      1.1278,     11.1,      0.0132,     36.02,     17.0,     75.0,     29.6703,    -95.0595,      0.020, -99999.00, -99999.00
   9, 53783,   1012.60,      0.0225,     27.96,     28.04,    300.0347,     88.8,     25.94,     34.35,      0.278,      1.1238,     11.1,      0.0172,     36.02,     17.0,     75.0,     29.6704,    -95.0594,      0.024, -99999.00, -99999.00
  10, 53784,   1012.18,      0.0262,     27.91,     27.99,    300.0204,     88.7,     25.87,     34.36,      0.282,      1.1399,     11.3,      0.0213,     36.02,     17.0,     75.0,     29.6704,    -95.0594,      0.028, -99999.00, -99999.00
  11, 53785,   1011.76,      0.0299,     27.87,     27.95,    300.0162,     88.5,     25.79,     34.36,      0.285,      1.1521,     11.4,      0.0244,     36.02,     17.0,     75.0,     29.6704,    -95.0594,      0.031, -99999.00, -99999.00
  12, 53786,   1011.29,      0.0341,     27.82,     27.90,    300.0061,     88.4,     25.72,     34.35,      0.286,      1.1561,     11.4,      0.0285,     36.02,     17.0,     75.0,     29.6704,    -95.0593,      0.035, -99999.00, -99999.00
  13, 53787,   1010.80,      0.0384,     27.77,     27.85,    299.9978,     88.3,     25.66,     34.35,      0.285,      1.1521,     11.4,      0.0327,     36.02,     17.0,     75.0,     29.6705,    -95.0593,      0.039, -99999.00, -99999.00
  14, 53788,   1010.37,      0.0422,     27.76,     27.84,    300.0243,     88.4,     25.66,     34.35,      0.285,      1.1521,     11.4,      0.0378,     36.02,     17.0,     76.0,     29.6705,    -95.0593,      0.044, -99999.00, -99999.00
  15, 53789,   1009.94,      0.0460,     27.74,     27.82,    300.0409,     88.2,     25.61,     34.35,      0.284,      1.1480,     11.4,      0.0420,     36.02,     17.0,     76.0,     29.6705,    -95.0592,      0.048, -99999.00, -99999.00
  16, 53790,   1009.38,      0.0509,     27.71,     27.79,    300.0585,     88.3,     25.60,     34.35,      0.284,      1.1480,     11.4,      0.0471,     36.02,     17.0,     76.0,     29.6705,    -95.0592,      0.053, -99999.00, -99999.00
  17, 53791,   1008.84,      0.0557,     27.68,     27.76,    300.0745,     88.4,     25.59,     34.35,      0.284,      1.1480,     11.4,      0.0512,     36.02,     17.0,     76.0,     29.6705,    -95.0591,      0.057,      3.75,    253.95
  18, 53792,   1008.39,      0.0597,     27.65,     27.73,    300.0828,     88.3,     25.54,     34.35,      0.284,      1.1481,     11.4,      0.0554,     36.03,     17.0,     76.0,     29.6705,    -95.0591,      0.061,      3.12,    250.22
  19, 53793,   1007.98,      0.0633,     27.60,     27.68,    300.0678,     88.5,     25.53,     34.35,      0.284,      1.1482,     11.4,      0.0595,     36.06,     17.0,     76.0,     29.6705,    -95.0591,      0.065,      3.16,    247.82
  20, 53794,   1007.47,      0.0678,     27.59,     27.67,    300.1012,     88.6,     25.53,     34.35,      0.284,      1.1484,     11.4,      0.0636,     36.11,     17.0,     76.0,     29.6706,    -95.0590,      0.069,      3.48,    250.63
  21, 53795,   1007.11,      0.0710,     27.55,     27.63,    300.0919,     88.6,     25.50,     34.35,      0.284,      1.1485,     11.4,      0.0657,     36.14,     17.0,     76.0,     29.6706,    -95.0590,      0.071,      3.80,    256.41
  22, 53796,   1006.93,      0.0726,     27.59,     27.67,    300.1472,     88.6,     25.53,     34.35,      0.285,      1.1525,     11.4,      0.0677,     36.15,     17.0,     76.0,     29.6705,    -95.0589,      0.073,      3.84,    261.03
  23, 53797,   1006.65,      0.0750,     27.51,     27.59,    300.0912,     88.8,     25.49,     34.35,      0.288,      1.1647,     11.6,      0.0698,     36.15,     17.0,     76.0,     29.6705,    -95.0589,      0.075,      3.59,    262.29
  24, 53798,   1006.43,      0.0770,     27.46,     27.54,    300.0600,     89.0,     25.48,     34.35,      0.287,      1.1606,     11.5,      0.0729,     36.15,     17.0,     76.0,     29.6705,    -95.0589,      0.078,      3.44,    262.47
  25, 53799,   1006.11,      0.0798,     27.45,     27.53,    300.0773,     88.9,     25.45,     34.35,      0.286,      1.1566,     11.5,      0.0760,     36.15,     17.0,     76.0,     29.6706,    -95.0589,      0.081,      3.39,    261.22
  26, 53800,   1005.74,      0.0831,     27.36,     27.44,    300.0190,     89.0,     25.38,     34.35,      0.285,      1.1525,     11.5,      0.0792,     36.15,     17.0,     76.0,     29.6706,    -95.0588,      0.084,      3.51,    258.92
  27, 53801,   1005.35,      0.0866,     27.42,     27.50,    300.1121,     88.8,     25.40,     34.35,      0.284,      1.1485,     11.4,      0.0833,     36.15,     17.0,     76.0,     29.6706,    -95.0588,      0.088,      3.58,    256.32
  28, 53802,   1004.89,      0.0906,     27.39,     27.47,    300.1214,     88.9,     25.39,     34.34,      0.285,      1.1525,     11.5,      0.0874,     36.15,     17.0,     76.0,     29.6706,    -95.0587,      0.092,      3.61,    255.29
  29, 53803,   1004.40,      0.0950,     27.38,     27.46,    300.1533,     88.7,     25.35,     34.34,      0.288,      1.1647,     11.6,      0.0916,     36.15,     17.0,     76.0,     29.6706,    -95.0587,      0.096,      3.46,    254.73
  30, 53804,   1004.13,      0.0974,     27.38,     27.46,    300.1763,     88.5,     25.31,     34.34,      0.291,      1.1768,     11.7,      0.0948,     36.15,     17.0,     76.0,     29.6706,    -95.0587,      0.099,      3.40,    254.69
