54, 1001
Walter, Paul J.
St. Edward's University
Ozonesondes - Electrochemical Concentration Cell (En-Sci), iMet-4 RSB Radiosondes
TRACER-Sonde
1, 1
2022, 09, 30, 2023, 09, 05
1
Index_number, number, time elapsed in seconds since launch
21
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999
Seconds_UTC, seconds, startseconds_of_day_since_00:00:00_UTC
Pressure_hPa, hPa, Met_StaticPressure_InSitu_None
Altitude_km, km, Platform_GeopotentialAltitude_InSitu_None
Temp_degC, degC, Met_StaticTemperature_InSitu_None
RawTemp_degC, degC, Met_RawStaticTemperature_InSitu_None
Theta_K, K, Met_StaticPotentialTemperature_InSitu_None
RH_percent, percent, Met_RelativeHumidityWater_InSitu_None
Frostpoint_degC, degC, Met_RelativeStaticFrostPoint_InSitu_None
InternalTemp_degC, degC,  Platform_RadiosondeInternalTemperature_InSitu_None
Ozonecurrent_uA, uA, Gas_O3_InSitu_S_Current
Ozone_mPa, mPa, Gas_O3_InSitu_S_PartialPressure
Ozone_ppbv, ppbv, Gas_O3_InSitu_S_AVMR
Ozone_Col_DU, DU, Gas_O3_VertCol_S_CNDAMB, Ozone column amount in Dobson Units
PumpTemp_degC, degC, Platform_PumpStaticTemperature_InSitu_None
OzoneBattery_V, V,  Platform_OzonesondeBattery_InSitu_None
PumpCurrent_mA, mA,  Platform_PumpCurrent_InSitu_None
Latitude_deg, deg, Platform_Latitude_InSitu_None
Longitude_deg, deg, Platform_Longitude_InSitu_None
GPSAltitude_km, km, Platform_GPSAltitude_InSitu_None
WindSpeed_mps, mps, Met_WindSpeed_InSitu_None
WindDirection_deg, deg, Met_WindDirection_InSitu_None
0
19
PI_CONTACT_INFO: Paul Walter (St. Edward's University, email: pauljw@stedwards.edu)
PLATFORM: La Porte, TX 
LOCATION: 29.670, -95.059, 7 m altitude AMSL
ASSOCIATED_DATA: N/A
INSTRUMENT_INFO: radiosonde = iMet Radiosonde 59930, ozonesonde = 2z39631 ECC En-Sci, 0.5% KI half buffer solutions with 5ATBMT pump corrections
DATA_INFO: All data 1 Hz interval; Launch time [UTC] = 11:00:53
UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details
ULOD_FLAG: -77777
ULOD_VALUE: N/A
LLOD_FLAG: -88888
LLOD_VALUE: N/A
DM_CONTACT_INFO: Paul Walter (St. Edward's University, phone: 512-364-3158, email: pauljw@stedwards.edu)
PROJECT_INFO: TRACER-Sonde: O3 as a tracer for convective mixing; https://www.arm.gov/research/campaigns/amf2022tracero3https://www.arm.gov/research/campaigns/amf2021tracer
STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to the PI, DM, and James Flynn (jhflynn@central.uh.edu). 
OTHER_COMMENTS:
REVISION: R1
R1: Corrects header to list the ozone mixing ratio having units of ppbv.
R0: Final data submission
Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppbv, Ozone_Col_DU, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg
   0, 39653,   1018.22,      0.0068,     16.74,     16.74,    288.3983,     53.1,      7.15,     24.81,      0.317,      1.1929,     11.7,      0.0000,     27.15,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
   1, 39654,   1018.20,      0.0069,     16.73,     16.73,    288.3900,     53.0,      7.11,     24.80,      0.316,      1.1890,     11.7,      0.0000,     27.15,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
   2, 39655,   1018.21,      0.0068,     16.69,     16.69,    288.3494,     53.0,      7.07,     24.81,      0.318,      1.1968,     11.8,      0.0000,     27.15,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
   3, 39656,   1018.20,      0.0069,     16.77,     16.77,    288.4298,     53.0,      7.15,     24.81,      0.319,      1.2007,     11.8,      0.0000,     27.16,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
   4, 39657,   1018.19,      0.0070,     16.86,     16.86,    288.5202,     52.9,      7.20,     24.81,      0.319,      1.2009,     11.8,      0.0000,     27.21,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
   5, 39658,   1018.20,      0.0069,     16.89,     16.89,    288.5492,     52.9,      7.23,     24.81,      0.320,      1.2049,     11.8,      0.0000,     27.24,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
   6, 39659,   1018.19,      0.0070,     16.93,     16.93,    288.5898,     52.9,      7.27,     24.81,      0.322,      1.2127,     11.9,      0.0000,     27.26,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
   7, 39660,   1018.20,      0.0069,     16.88,     16.88,    288.5392,     52.8,      7.20,     24.81,      0.323,      1.2166,     11.9,      0.0000,     27.26,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
   8, 39661,   1018.21,      0.0068,     16.89,     16.89,    288.5484,     52.7,      7.18,     24.81,      0.323,      1.2166,     11.9,      0.0000,     27.26,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
   9, 39662,   1018.21,      0.0068,     16.90,     16.90,    288.5583,     52.7,      7.19,     24.81,      0.323,      1.2166,     11.9,      0.0000,     27.26,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
  10, 39663,   1018.20,      0.0069,     16.91,     16.91,    288.5691,     52.7,      7.20,     24.81,      0.323,      1.2166,     11.9,      0.0000,     27.26,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
  11, 39664,   1018.20,      0.0069,     16.91,     16.91,    288.5691,     52.7,      7.20,     24.81,      0.323,      1.2166,     11.9,      0.0000,     27.26,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
  12, 39665,   1018.17,      0.0072,     16.93,     16.93,    288.5914,     52.7,      7.21,     24.81,      0.323,      1.2166,     11.9,      0.0000,     27.26,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
  13, 39666,   1018.19,      0.0070,     16.94,     16.94,    288.5997,     52.8,      7.25,     24.81,      0.323,      1.2166,     11.9,      0.0000,     27.26,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
  14, 39667,   1018.19,      0.0070,     16.97,     16.97,    288.6296,     52.6,      7.22,     24.81,      0.323,      1.2166,     11.9,      0.0000,     27.26,     16.8,     78.0,     29.6700,    -95.0590,      0.001, -99999.00, -99999.00
