%TITLE% 
LP  220913/1503   29.67,-95.059 
    LEVEL      HGHT     TEMP     DWPT    WDIR   WSPD 
---------------------------------------------------- 
%RAW% 
   1005.32,    103.0,   24.92,   16.26,    85,  6.8
   1000.12,    143.0,   24.53,   16.31,    81,  5.8
    996.94,    179.0,   24.18,   16.34,    76,  5.1
    992.81,    211.0,   23.87,   16.38,    79,  5.0
    989.65,    245.0,   23.51,   16.19,    87,  5.0
    986.09,    274.0,   23.24,   16.22,    81,  4.4
    982.45,    303.0,   22.97,   16.21,    85,  4.2
    979.95,    331.0,   22.68,   16.12,    91,  4.3
    976.46,    359.0,   22.54,   16.21,    94,  4.0
    972.57,    395.0,   22.30,   15.91,    94,  3.9
    968.86,    427.0,   22.52,   15.74,   103,  4.0
    965.32,    459.0,   22.39,   15.78,   108,  4.9
    962.50,    486.0,   22.22,   15.67,   117,  5.0
    959.34,    515.0,   22.09,   15.59,   121,  5.1
    955.51,    550.0,   21.85,   15.36,   119,  5.5
    952.35,    577.0,   21.64,   15.30,   124,  5.7
    949.36,    603.0,   21.56,   15.08,   121,  5.6
    946.38,    631.0,   21.45,   15.09,   127,  5.1
    943.12,    660.0,   21.32,   15.20,   125,  4.3
    939.97,    691.0,   21.13,   15.15,   125,  4.3
    936.63,    721.0,   20.84,   15.19,   133,  3.7
    933.78,    750.0,   20.61,   15.19,   134,  3.4
    930.86,    777.0,   20.45,   15.08,   132,  3.1
    927.70,    805.0,   20.17,   14.86,   139,  2.8
    924.51,    835.0,   19.99,   14.75,   148,  2.4
    921.39,    865.0,   19.80,   14.64,   158,  2.0
    917.70,    897.0,   19.55,   14.46,   177,  1.3
    914.82,    927.0,   19.42,   14.16,   210,  0.7
    911.48,    958.0,   19.15,   14.28,   258,  1.2
    908.16,    990.0,   18.82,   14.60,   265,  1.1
    904.58,   1022.0,   18.50,   15.01,   269,  1.7
    901.86,   1051.0,   18.28,   15.25,   268,  2.0
    898.70,   1080.0,   18.09,   15.20,   278,  2.2
    895.37,   1112.0,   17.95,   14.28,   272,  2.0
    892.16,   1144.0,   17.86,   13.77,   254,  2.4
    888.53,   1181.0,   17.70,   12.65,   256,  1.9
    885.38,   1210.0,   17.58,   11.87,   250,  1.9
    882.21,   1241.0,   17.48,   10.86,   264,  1.6
    879.00,   1272.0,   17.60,   10.39,   298,  1.4
    875.70,   1304.0,   17.67,   10.21,   324,  1.9
    872.52,   1336.0,   17.63,    9.83,   344,  3.0
    869.63,   1364.0,   17.51,    9.34,   347,  3.6
    866.49,   1396.0,   17.36,    9.02,   344,  4.5
    863.29,   1427.0,   17.10,    8.60,   345,  4.7
    860.37,   1456.0,   16.91,    8.55,   341,  4.9
    857.13,   1489.0,   16.71,    8.18,   341,  5.0
    853.97,   1517.0,   16.47,    7.93,   340,  4.8
    851.28,   1546.0,   16.26,    7.86,   340,  5.0
    848.07,   1577.0,   16.00,    7.80,   339,  5.0
    844.93,   1610.0,   15.71,    7.72,   340,  5.1
    841.77,   1640.0,   15.53,    7.70,   343,  5.8
    838.93,   1668.0,   15.29,    7.56,   343,  6.0
