%TITLE% 
LP  220930/1100   29.67,-95.059 
    LEVEL      HGHT     TEMP     DWPT    WDIR   WSPD 
---------------------------------------------------- 
%RAW% 
   1008.20,     90.0,   18.15,    6.70,    40,  5.1
   1004.83,    115.0,   18.08,    6.13,    42,  6.8
   1002.31,    140.0,   18.01,    5.72,    51,  7.6
    999.97,    159.0,   18.12,    5.49,    53,  8.5
    997.88,    176.0,   18.28,    5.40,    57,  8.9
    995.47,    198.0,   18.27,    5.12,    59,  8.6
    992.07,    227.0,   18.27,    4.49,    59,  9.1
    989.51,    249.0,   18.26,    4.16,    66,  8.9
    986.96,    271.0,   18.21,    4.26,    66,  8.2
    983.66,    300.0,   18.11,    4.02,    69,  7.6
    980.72,    326.0,   17.97,    3.72,    67,  6.8
    976.58,    361.0,   17.74,    3.10,    65,  6.5
    974.13,    383.0,   17.56,    2.87,    60,  6.3
    972.43,    399.0,   17.45,    2.73,    57,  6.2
    970.25,    418.0,   17.28,    2.58,    57,  5.9
    967.47,    443.0,   17.11,    2.32,    59,  6.0
    964.53,    470.0,   16.88,    2.11,    65,  5.7
    962.17,    490.0,   16.71,    1.96,    66,  4.8
    959.72,    513.0,   16.59,    1.78,    74,  4.8
    957.35,    533.0,   16.41,    1.69,    74,  5.5
    955.22,    552.0,   16.26,    1.64,    79,  5.8
    949.44,    606.0,   15.86,    1.13,    79,  6.3
    946.18,    634.0,   15.63,    0.89,    81,  6.6
    943.73,    656.0,   15.46,    0.85,    78,  7.4
    941.71,    672.0,   15.31,    0.79,    80,  7.3
    939.89,    689.0,   15.14,    0.75,    77,  7.2
    938.00,    706.0,   15.02,    0.72,    75,  7.5
    935.87,    726.0,   14.85,    0.78,    78,  7.6
    933.79,    744.0,   14.69,    0.75,    78,  7.8
    931.67,    763.0,   14.52,    0.74,    77,  7.4
    929.92,    779.0,   14.40,    0.70,    76,  7.2
    927.59,    803.0,   14.28,    0.45,    77,  7.0
    925.27,    823.0,   14.09,    0.14,    75,  6.4
    923.31,    840.0,   13.96,    0.02,    70,  6.0
    921.10,    862.0,   13.76,   -0.02,    68,  6.5
    918.14,    888.0,   13.66,   -0.04,    69,  6.3
    915.70,    912.0,   13.65,   -0.30,    65,  6.7
    913.15,    934.0,   14.28,   -0.80,    63,  6.2
    911.10,    953.0,   14.56,   -1.80,    57,  6.7
    909.05,    977.0,   14.98,   -2.96,    55,  6.1
    906.06,    999.0,   15.54,   -6.20,    48,  5.7
    903.38,   1027.0,   15.51,   -8.78,    35,  5.6
    900.76,   1051.0,   15.73,  -11.41,    27,  5.0
    898.41,   1072.0,   15.81,  -13.54,    14,  6.0
    896.07,   1096.0,   15.83,  -15.45,    10,  5.5
    893.95,   1115.0,   16.01,  -17.19,     6,  6.6
    891.53,   1139.0,   16.49,  -18.73,   359,  7.3
    889.28,   1161.0,   17.13,  -20.56,   356,  8.3
    887.15,   1180.0,   17.26,  -22.51,   353,  9.5
    884.74,   1202.0,   17.62,  -23.89,   350,  9.7
    882.40,   1225.0,   18.25,  -25.73,   349, 11.1
    880.18,   1247.0,   18.31,  -25.34,   347, 10.9
    877.93,   1269.0,   18.21,  -22.41,   348, 11.6
    875.82,   1289.0,   18.32,  -18.40,   347, 11.8
    873.92,   1306.0,   18.45,  -16.92,   349, 11.9
    872.37,   1321.0,   18.63,  -16.80,   349, 12.4
    870.38,   1344.0,   18.59,  -15.43,   350, 12.4
    868.24,   1365.0,   18.59,  -13.06,   352, 13.1
    866.39,   1383.0,   18.50,   -8.10,   352, 13.8
    864.58,   1400.0,   18.35,   -3.44,   353, 13.6
    863.05,   1416.0,   18.20,   -1.08,   353, 13.9
    860.83,   1438.0,   18.11,   -0.62,   353, 14.1
    858.54,   1464.0,   17.85,    0.05,   354, 14.6
    855.92,   1491.0,   17.63,    0.44,   351, 14.2
    853.13,   1516.0,   17.37,    1.16,   352, 14.0
    851.19,   1536.0,   17.18,    1.60,   350, 14.0
    849.47,   1555.0,   17.04,    2.06,   349, 14.6
    847.66,   1570.0,   16.84,    2.52,   350, 14.4
    846.02,   1586.0,   16.65,    2.86,   349, 14.1
    844.31,   1603.0,   16.47,    3.02,   349, 14.7
    842.63,   1621.0,   16.30,    3.07,   349, 14.6
    840.42,   1644.0,   16.14,    3.06,   349, 14.8
    838.63,   1664.0,   15.94,    2.95,   351, 14.2
    836.13,   1690.0,   15.70,    2.83,   349, 14.4
    833.95,   1713.0,   15.49,    2.85,   348, 14.3
    831.42,   1737.0,   15.25,    2.86,   348, 14.5
    828.81,   1763.0,   15.02,    2.87,   344, 14.3
    826.59,   1786.0,   14.79,    2.86,   345, 14.6
    824.63,   1806.0,   14.60,    2.87,   340, 14.9
    823.05,   1822.0,   14.45,    2.86,   343, 14.9
    820.75,   1844.0,   14.31,    2.86,   343, 15.3
    818.84,   1864.0,   14.24,    2.91,   342, 14.9
    817.28,   1880.0,   14.22,    2.96,   345, 15.5
    815.72,   1896.0,   14.10,    2.94,   343, 15.6
    814.14,   1913.0,   14.01,    2.91,   347, 16.1
    812.45,   1930.0,   13.91,    2.88,   345, 16.4
    810.48,   1951.0,   13.82,    2.89,   346, 16.9
    808.92,   1968.0,   13.75,    2.85,   346, 17.6
    806.89,   1990.0,   13.62,    2.74,   345, 17.6
    805.04,   2010.0,   13.51,    2.49,   348, 17.9
    803.29,   2027.0,   13.41,    1.97,   347, 17.6
    801.64,   2044.0,   13.33,    1.53,   348, 17.6
    800.04,   2061.0,   13.30,    1.03,   349, 17.6
    797.99,   2083.0,   13.26,    0.43,   350, 17.5
    796.14,   2104.0,   13.14,   -0.02,   349, 17.3
    793.54,   2131.0,   12.90,   -0.33,   348, 17.5
    791.24,   2156.0,   12.72,   -0.48,   351, 17.4
    789.17,   2178.0,   12.59,   -0.61,   351, 17.8
    787.23,   2201.0,   12.59,   -0.70,   352, 17.4
    784.23,   2229.0,   12.47,   -0.52,   351, 17.2
    782.61,   2246.0,   12.33,   -0.31,   352, 17.6
    781.12,   2262.0,   12.20,   -0.12,   354, 16.9
    779.67,   2278.0,   12.06,    0.00,   352, 17.0
    778.18,   2294.0,   11.89,    0.06,   354, 16.7
    776.71,   2311.0,   11.72,    0.13,   353, 16.7
    775.24,   2326.0,   11.58,    0.21,   354, 16.8
    773.67,   2345.0,   11.45,    0.27,   355, 16.6
    771.90,   2363.0,   11.28,    0.24,   354, 16.8
    770.42,   2379.0,   11.15,    0.09,   354, 16.6
    768.88,   2396.0,   10.99,    0.00,   353, 16.4
    767.37,   2413.0,   10.87,   -0.02,   352, 16.3
    765.89,   2429.0,   10.73,   -0.08,   352, 16.2
    764.43,   2446.0,   10.58,   -0.21,   352, 16.1
    762.62,   2465.0,   10.43,   -0.30,   352, 16.0
    761.02,   2483.0,   10.28,   -0.42,   352, 16.1
    759.39,   2500.0,   10.13,   -0.62,   353, 15.8
    757.93,   2516.0,   10.07,   -0.85,   354, 15.8
    756.22,   2536.0,   10.20,   -1.39,   354, 15.6
    754.50,   2556.0,   10.37,   -2.56,   354, 15.0
    752.92,   2572.0,   10.48,   -4.36,   355, 14.7
    751.40,   2588.0,   10.53,   -5.85,   355, 14.5
    749.94,   2606.0,   10.55,   -7.13,   357, 14.3
    748.45,   2622.0,   10.50,   -7.85,   357, 14.2
    747.13,   2637.0,   10.49,   -8.23,   359, 14.0
    745.72,   2653.0,   10.44,   -8.56,     1, 14.4
    744.20,   2670.0,   10.41,   -8.73,     2, 14.2
    742.64,   2688.0,   10.35,   -9.13,     2, 14.1
    741.20,   2703.0,   10.26,   -9.77,     2, 14.0
    739.75,   2720.0,   10.19,  -10.14,     3, 13.8
    738.34,   2736.0,   10.14,  -10.63,     4, 13.8
    736.83,   2753.0,   10.12,  -11.04,     4, 13.5
    735.29,   2772.0,   10.07,  -11.44,     4, 13.4
    733.61,   2789.0,    9.98,  -11.62,     6, 13.2
    732.18,   2805.0,    9.91,  -11.86,     7, 13.4
