%TITLE% 
LP  220727/1502   29.67,-95.059 
    LEVEL      HGHT     TEMP     DWPT    WDIR   WSPD 
---------------------------------------------------- 
%RAW% 
   1005.72,    109.0,   30.17,   20.34,   105,  2.7
   1001.02,    153.0,   29.73,   20.30,   148,  2.5
    997.38,    184.0,   29.22,   20.19,   136,  1.7
    994.52,    212.0,   28.85,   20.12,   173,  2.2
    991.53,    236.0,   28.52,   20.03,   156,  2.7
    989.15,    259.0,   28.40,   20.07,   154,  2.7
    986.38,    286.0,   28.17,   19.91,   162,  3.4
    983.73,    309.0,   27.85,   19.58,   162,  3.6
    980.48,    337.0,   27.60,   19.92,   168,  4.3
    977.32,    367.0,   27.30,   19.92,   156,  5.0
    973.89,    398.0,   27.06,   19.92,   162,  5.2
    970.98,    425.0,   26.86,   19.85,   167,  5.2
    967.15,    460.0,   26.44,   19.58,   167,  5.2
    964.56,    484.0,   26.20,   19.25,   173,  5.2
    961.24,    514.0,   25.84,   18.98,   164,  5.3
    958.36,    543.0,   25.61,   18.96,   175,  4.8
    955.02,    574.0,   25.17,   18.92,   170,  4.4
    951.84,    602.0,   24.98,   19.04,   175,  4.5
    948.77,    631.0,   24.65,   18.90,   168,  4.0
    944.82,    667.0,   24.35,   18.89,   159,  4.2
    940.98,    700.0,   24.04,   18.83,   164,  4.1
    938.36,    724.0,   24.03,   18.58,   161,  3.8
    935.89,    748.0,   23.77,   18.33,   166,  4.0
    933.62,    768.0,   23.57,   18.36,   169,  4.0
    931.15,    791.0,   23.28,   18.30,   173,  4.1
    928.91,    812.0,   23.15,   18.42,   182,  4.4
    926.24,    839.0,   23.04,   17.99,   190,  3.9
    923.97,    859.0,   22.89,   17.71,   194,  4.1
    921.88,    880.0,   22.99,   17.16,   198,  4.7
    919.24,    903.0,   23.09,   16.52,   190,  3.9
    916.95,    926.0,   22.79,   16.26,   191,  4.2
    914.36,    952.0,   22.65,   16.10,   187,  4.2
    910.87,    985.0,   22.47,   15.74,   176,  4.6
    907.72,   1013.0,   22.27,   15.43,   176,  4.8
    905.04,   1040.0,   22.17,   15.19,   175,  4.0
    902.57,   1064.0,   21.96,   14.99,   177,  4.8
    900.02,   1089.0,   21.82,   14.90,   181,  4.7
    897.03,   1119.0,   21.51,   14.63,   183,  4.4
    893.72,   1152.0,   21.38,   14.70,   184,  4.4
    890.55,   1182.0,   21.30,   14.90,   188,  4.3
    887.96,   1207.0,   21.04,   14.79,   180,  4.4
    885.54,   1232.0,   20.93,   14.85,   192,  5.0
    882.56,   1260.0,   20.74,   14.81,   182,  4.9
    879.92,   1287.0,   20.50,   14.63,   184,  4.7
    876.75,   1318.0,   20.35,   14.46,   189,  4.7
    873.71,   1347.0,   20.20,   14.27,   187,  4.4
    870.78,   1377.0,   19.91,   14.04,   192,  4.5
    867.95,   1404.0,   19.73,   13.91,   184,  4.1
    865.37,   1432.0,   19.65,   13.68,   198,  4.4
    862.05,   1464.0,   19.41,   13.38,   193,  4.2
    859.37,   1492.0,   19.16,   13.19,   202,  4.8
    856.91,   1518.0,   18.88,   13.12,   203,  5.1
    854.18,   1545.0,   18.72,   13.01,   203,  5.4
    851.47,   1573.0,   18.61,   12.84,   202,  5.0
    848.99,   1598.0,   18.40,   12.59,   212,  5.1
    846.48,   1623.0,   18.17,   12.46,   205,  4.9
    843.98,   1647.0,   17.97,   12.31,   204,  5.0
    841.97,   1668.0,   18.15,   12.08,   207,  3.9
    839.69,   1691.0,   18.06,   11.60,   206,  4.0
    837.79,   1711.0,   17.94,   11.18,   200,  4.6
    835.82,   1732.0,   17.84,   10.90,   186,  4.3
    833.61,   1755.0,   17.73,   10.44,   196,  3.5
    831.23,   1780.0,   17.59,    9.92,   197,  3.4
    829.05,   1802.0,   17.43,    9.44,   184,  4.5
    827.06,   1823.0,   17.24,    9.37,   175,  4.1
    824.56,   1848.0,   17.06,    9.22,   186,  3.2
    822.63,   1867.0,   17.02,    8.96,   200,  3.6
    820.25,   1894.0,   16.77,    9.19,   194,  4.0
    817.69,   1920.0,   16.51,    9.31,   185,  3.6
    815.69,   1942.0,   16.31,    9.33,   201,  3.3
    813.42,   1966.0,   16.06,    9.28,   204,  4.0
    811.25,   1989.0,   15.93,    9.29,   188,  3.6
    808.97,   2013.0,   15.77,    9.10,   180,  2.9
    806.68,   2038.0,   15.64,    8.79,   192,  2.8
    804.32,   2062.0,   15.45,    8.49,   187,  3.6
    802.22,   2083.0,   15.27,    8.30,   166,  3.0
    799.29,   2116.0,   14.98,    8.10,   162,  2.3
    797.03,   2140.0,   14.72,    7.92,   186,  3.0
    794.74,   2166.0,   14.59,    7.91,   183,  3.8
