%TITLE% 
LP  220714/1508   29.67,-95.059 
    LEVEL      HGHT     TEMP     DWPT    WDIR   WSPD 
---------------------------------------------------- 
%RAW% 
   1007.54,     94.0,   28.12,   22.24,    28,  0.9
   1004.61,    120.0,   27.87,   22.37,   274,  1.3
   1002.05,    144.0,   27.67,   22.39,   306,  1.4
    999.41,    166.0,   27.46,   22.39,   278,  2.0
    996.67,    191.0,   27.24,   22.20,   282,  2.1
    994.19,    215.0,   27.03,   22.16,   295,  1.9
    990.63,    247.0,   26.79,   21.92,   296,  1.8
    987.67,    274.0,   26.51,   21.94,   307,  2.3
    984.41,    303.0,   26.21,   21.86,   310,  2.6
    981.03,    332.0,   25.94,   21.60,   312,  2.9
    978.38,    356.0,   25.74,   21.36,   317,  3.3
    975.11,    387.0,   25.53,   21.05,   315,  3.6
    971.73,    417.0,   25.23,   20.91,   307,  3.9
    968.80,    444.0,   24.97,   20.95,   308,  3.8
    965.64,    474.0,   24.59,   21.25,   310,  3.8
    962.55,    503.0,   24.27,   21.33,   316,  3.9
    959.24,    533.0,   24.11,   21.50,   309,  3.2
    956.41,    558.0,   23.82,   21.46,   316,  3.5
    953.02,    590.0,   23.71,   21.03,   319,  3.0
    949.47,    621.0,   23.30,   21.02,   323,  3.2
    946.62,    647.0,   23.02,   21.11,   324,  2.8
    944.25,    671.0,   22.84,   21.03,   313,  3.0
    941.75,    694.0,   22.70,   20.96,   332,  2.6
    938.74,    721.0,   22.42,   20.81,   309,  2.5
    936.48,    741.0,   22.62,   20.33,   306,  2.5
    934.45,    761.0,   22.70,   19.53,   305,  3.1
    932.15,    781.0,   22.49,   19.11,   293,  3.6
    929.90,    802.0,   22.72,   18.36,   297,  3.7
    927.85,    820.0,   22.63,   17.80,   297,  4.0
    925.72,    841.0,   22.51,   17.43,   288,  4.0
    923.16,    866.0,   22.38,   17.20,   298,  3.6
    920.82,    887.0,   22.17,   17.04,   293,  3.7
    918.89,    906.0,   22.27,   16.89,   286,  3.1
    916.74,    927.0,   22.15,   16.76,   280,  2.4
    914.46,    947.0,   22.13,   16.56,   261,  2.6
    912.37,    968.0,   21.94,   16.35,   273,  2.3
    910.32,    986.0,   21.82,   16.26,   253,  2.5
    908.35,   1006.0,   21.72,   16.12,   231,  2.6
    906.37,   1026.0,   21.67,   16.05,   223,  2.2
    903.37,   1055.0,   21.40,   15.81,   226,  2.3
    900.96,   1079.0,   21.26,   15.69,   221,  1.4
    898.49,   1102.0,   21.12,   15.82,   213,  1.6
    896.35,   1124.0,   20.90,   15.86,   209,  1.3
    893.94,   1149.0,   20.70,   15.86,   269,  0.9
    891.04,   1174.0,   20.44,   15.72,   265,  0.9
    888.68,   1197.0,   20.32,   15.81,   240,  1.3
    886.82,   1217.0,   20.17,   15.81,   255,  2.1
    884.25,   1240.0,   19.91,   15.72,   237,  1.9
    882.39,   1259.0,   19.72,   15.78,   225,  2.2
    880.57,   1277.0,   19.68,   15.82,   203,  3.1
    878.20,   1302.0,   19.57,   15.71,   194,  3.1
    876.29,   1320.0,   19.58,   15.60,   216,  2.4
    873.63,   1346.0,   19.40,   15.14,   206,  1.9
    871.76,   1365.0,   19.33,   15.01,   181,  2.6
    869.45,   1389.0,   19.21,   14.65,   175,  1.8
    867.12,   1412.0,   19.24,   14.33,   132,  1.0
    865.07,   1432.0,   19.19,   13.83,    98,  1.7
    862.65,   1458.0,   19.22,   13.48,   106,  2.7
    860.17,   1483.0,   19.34,   13.24,    96,  3.2
    857.74,   1506.0,   19.65,   12.92,    76,  2.9
    855.33,   1531.0,   19.62,   12.44,    81,  3.1
    853.11,   1555.0,   19.47,   11.98,    71,  3.4
    850.24,   1582.0,   19.20,   11.61,    57,  3.5
    848.15,   1603.0,   19.10,   11.51,    51,  3.4
    846.41,   1622.0,   18.93,   11.40,    37,  3.3
    843.87,   1650.0,   18.68,   11.19,    39,  4.1
    840.48,   1683.0,   18.36,   11.06,    30,  4.7
    837.63,   1713.0,   18.10,   10.95,    31,  4.5
    835.41,   1735.0,   17.83,   10.86,    36,  4.2
    832.91,   1763.0,   17.65,   10.83,    29,  5.2
