%TITLE% 
LP  220906/1508   29.67,-95.059 
    LEVEL      HGHT     TEMP     DWPT    WDIR   WSPD 
---------------------------------------------------- 
%RAW% 
   1008.95,     86.0,   27.13,   19.60,   124,  0.9
   1006.04,    116.0,   26.88,   19.74,    98,  1.1
    999.53,    182.0,   26.28,   19.67,    57,  0.3
    995.74,    214.0,   25.96,   19.51,    62,  0.9
    992.68,    242.0,   25.79,   19.30,    46,  0.7
    989.66,    269.0,   25.54,   19.16,    27,  0.9
    986.79,    298.0,   25.26,   19.08,    64,  0.9
    983.36,    328.0,   25.05,   18.99,    66,  1.5
    980.05,    355.0,   24.78,   18.92,    79,  1.9
    976.99,    382.0,   24.58,   18.75,    80,  1.2
    973.68,    410.0,   24.25,   18.86,    84,  2.2
    970.43,    441.0,   23.98,   18.69,    98,  2.0
    966.85,    475.0,   23.68,   18.55,   101,  1.2
    963.49,    507.0,   23.36,   18.55,   123,  1.7
    959.75,    540.0,   23.04,   18.62,   105,  0.8
    955.82,    574.0,   22.73,   18.45,   124,  1.5
    952.18,    608.0,   22.42,   18.49,   140,  0.8
    948.73,    640.0,   22.12,   18.41,   157,  0.8
    946.13,    666.0,   21.83,   18.43,   158,  1.6
    943.09,    693.0,   21.55,   18.43,   167,  1.6
    940.01,    720.0,   21.47,   17.98,   175,  2.0
    937.13,    748.0,   21.27,   17.90,   179,  1.7
    930.74,    810.0,   20.66,   17.88,   187,  2.1
    927.36,    840.0,   20.34,   17.88,   179,  2.8
    924.03,    872.0,   20.68,   16.63,   184,  2.6
    921.02,    900.0,   20.65,   16.15,   189,  3.5
    918.37,    925.0,   20.40,   16.05,   179,  3.4
    915.55,    952.0,   20.16,   15.78,   194,  4.2
    912.41,    977.0,   20.12,   14.96,   182,  4.8
    910.00,   1002.0,   20.04,   14.62,   182,  4.8
    907.09,   1029.0,   19.83,   14.48,   185,  4.2
    904.21,   1058.0,   19.62,   14.11,   181,  5.0
    901.58,   1086.0,   19.39,   14.01,   187,  3.9
    898.01,   1119.0,   19.06,   13.84,   182,  4.7
    895.32,   1143.0,   18.83,   13.81,   190,  3.8
    892.55,   1171.0,   18.73,   13.69,   182,  4.1
    889.51,   1201.0,   18.56,   13.55,   182,  4.0
    886.45,   1230.0,   18.44,   12.87,   192,  4.1
    883.73,   1257.0,   18.44,   12.25,   186,  3.9
    880.33,   1288.0,   18.41,   11.58,   188,  4.1
    877.88,   1313.0,   18.16,   11.48,   182,  3.8
    875.47,   1339.0,   17.96,   11.36,   193,  3.8
    872.08,   1370.0,   17.61,   11.19,   196,  3.8
    869.24,   1395.0,   17.38,   11.15,   189,  3.6
    866.46,   1424.0,   17.08,   11.04,   185,  4.1
    863.52,   1454.0,   16.81,   10.89,   189,  3.3
    860.09,   1488.0,   16.58,   10.78,   191,  4.1
    854.93,   1540.0,   16.45,   10.58,   183,  2.8
    852.01,   1569.0,   16.32,   10.59,   193,  2.4
    849.26,   1598.0,   16.10,   10.59,   198,  2.1
    846.61,   1625.0,   15.80,   10.66,   217,  1.6
    843.97,   1650.0,   15.60,   10.66,   229,  1.3
    841.21,   1678.0,   15.31,   10.61,   257,  1.2
    838.40,   1706.0,   15.02,   10.59,   256,  1.6
    835.67,   1732.0,   14.82,   10.71,   270,  1.4
    833.02,   1761.0,   14.67,   10.82,   258,  1.8
    830.18,   1789.0,   14.49,   10.82,   266,  1.9
    827.57,   1818.0,   14.35,   10.81,   272,  1.9
    824.76,   1844.0,   14.28,   10.61,   262,  2.1
    819.80,   1897.0,   14.12,   10.26,   264,  2.4
    817.24,   1922.0,   14.09,   10.34,   267,  2.5
    814.67,   1951.0,   14.05,    9.91,   267,  2.9
    812.31,   1977.0,   14.07,    9.73,   281,  2.6
    809.64,   2002.0,   14.05,    9.56,   281,  3.0
    804.58,   2055.0,   13.79,    9.16,   289,  2.8
    802.20,   2082.0,   13.63,    9.01,   298,  2.9
    799.56,   2109.0,   13.49,    8.97,   298,  2.6
    796.86,   2136.0,   13.36,    8.58,   308,  2.1
    794.69,   2162.0,   13.08,    8.44,   299,  2.4
    792.27,   2187.0,   12.88,    8.42,   305,  2.2
    789.66,   2215.0,   12.70,    8.44,   312,  1.9
    786.98,   2243.0,   12.54,    8.09,   306,  2.3
    784.89,   2268.0,   12.37,    7.97,   316,  1.7
    781.93,   2298.0,   12.18,    7.74,   305,  1.8
    779.46,   2321.0,   12.00,    7.64,   304,  1.6
    777.07,   2349.0,   11.74,    7.41,   288,  1.6
    774.56,   2378.0,   11.56,    7.35,   267,  1.5
    772.11,   2405.0,   11.41,    7.03,   246,  1.2
    769.44,   2431.0,   11.23,    7.03,   244,  1.4
    767.00,   2458.0,   11.02,    7.09,   244,  1.8
    764.36,   2489.0,   10.81,    6.68,   237,  1.6
    761.94,   2516.0,   10.64,    6.40,   258,  1.6
    759.20,   2545.0,   10.45,    6.40,   266,  1.5
    756.47,   2574.0,   10.23,    6.75,   279,  1.9
    753.92,   2602.0,   10.09,    6.60,   287,  1.9
    751.45,   2631.0,   10.08,    5.79,   295,  2.0
    749.00,   2660.0,    9.89,    5.82,   299,  2.5
    746.36,   2688.0,    9.82,    5.48,   304,  2.4
    743.93,   2716.0,    9.73,    4.45,   308,  2.5
    741.20,   2745.0,    9.60,    3.53,   309,  2.2
    738.84,   2774.0,    9.41,    2.80,   316,  1.9
    736.29,   2804.0,    9.23,    1.95,   319,  1.9
    733.87,   2830.0,    9.12,    0.89,   319,  2.0
    731.34,   2857.0,    8.96,    0.26,   341,  1.6
    728.81,   2886.0,    8.84,   -0.77,   344,  1.4
    726.23,   2915.0,    8.82,   -1.66,   358,  1.2
    723.65,   2945.0,    8.72,   -0.52,     7,  1.8
    720.78,   2979.0,    8.54,   -0.25,    27,  1.7
    718.20,   3009.0,    8.44,   -1.37,    42,  2.0
    715.00,   3044.0,    8.32,   -2.96,    45,  2.5
    712.37,   3078.0,    8.12,   -3.48,    42,  2.7
    709.63,   3107.0,    7.90,   -3.54,    45,  3.2
    707.31,   3136.0,    7.68,   -3.53,    45,  2.7
    704.68,   3165.0,    7.42,   -3.31,    37,  2.9
    702.11,   3195.0,    7.25,   -3.08,    37,  3.0
    699.88,   3224.0,    7.14,   -3.25,    26,  2.7
    697.35,   3254.0,    6.94,   -3.52,    22,  3.1
    694.68,   3285.0,    6.67,   -3.79,    20,  2.9
    692.32,   3314.0,    6.46,   -4.28,    20,  3.0
    689.94,   3343.0,    6.29,   -4.74,    11,  2.9
    687.31,   3374.0,    6.15,   -4.27,    12,  2.6
    684.73,   3404.0,    6.13,   -4.71,   358,  2.4
    682.03,   3436.0,    6.13,   -6.01,   357,  2.3
    679.68,   3465.0,    5.96,   -6.41,   347,  2.1
    677.71,   3489.0,    5.87,   -7.20,   322,  1.9
    672.86,   3546.0,    5.55,   -4.29,   305,  2.5
    670.52,   3576.0,    5.34,   -3.97,   295,  3.1
    668.28,   3603.0,    5.17,   -4.04,   299,  3.0
    665.92,   3632.0,    5.21,   -4.85,   292,  3.6
    663.31,   3664.0,    5.23,   -5.98,   293,  3.9
    660.96,   3696.0,    5.05,   -5.66,   294,  4.4
    658.77,   3723.0,    4.92,   -5.63,   291,  3.7
    656.35,   3751.0,    4.86,   -6.71,   294,  3.9
    653.79,   3785.0,    4.75,   -8.75,   296,  3.7
    651.69,   3811.0,    4.53,  -10.23,   287,  3.7
    649.07,   3842.0,    4.31,  -11.06,   285,  3.3
    646.66,   3874.0,    4.08,  -10.59,   290,  2.5
    644.32,   3904.0,    3.79,   -9.99,   290,  3.0
    642.01,   3933.0,    3.60,   -9.83,   300,  3.2
    639.64,   3963.0,    3.38,  -10.42,   282,  3.3
    637.62,   3988.0,    3.24,  -10.99,   295,  3.2
    635.50,   4017.0,    3.05,  -10.04,   294,  3.1
    633.25,   4045.0,    2.86,  -10.90,   292,  3.8
    630.88,   4076.0,    2.57,  -10.13,   296,  3.7
    628.32,   4104.0,    2.30,   -9.36,   290,  3.5
    626.42,   4133.0,    2.09,   -8.89,   284,  4.0
    624.17,   4162.0,    1.91,   -7.98,   287,  3.8
    622.10,   4188.0,    1.97,   -8.59,   282,  4.8
    619.78,   4219.0,    2.27,  -13.59,   288,  4.8
    617.53,   4248.0,    2.26,  -14.74,   279,  5.0
    615.44,   4275.0,    2.03,  -10.98,   279,  5.8
    612.97,   4307.0,    1.82,  -10.73,   273,  5.7
    610.74,   4339.0,    1.58,  -11.28,   275,  5.8
    608.33,   4371.0,    1.34,  -11.40,   270,  5.3
    606.02,   4402.0,    1.06,  -11.47,   260,  5.2
    603.62,   4433.0,    0.82,  -12.32,   266,  5.2
    601.37,   4463.0,    0.61,  -13.45,   260,  5.2
