%TITLE% 
LP  220929/1115   29.67,-95.059 
    LEVEL      HGHT     TEMP     DWPT    WDIR   WSPD 
---------------------------------------------------- 
%RAW% 
   1011.43,    109.0,   19.95,    6.60,    80,  8.3
   1007.84,    141.0,   19.47,    6.13,    71,  7.9
   1003.74,    176.0,   19.28,    5.99,    71,  8.8
    999.86,    211.0,   19.18,    5.66,    75,  8.4
    995.67,    245.0,   18.73,    5.46,    75,  8.2
    992.09,    278.0,   18.49,    5.21,    74,  9.4
    988.45,    311.0,   18.47,    4.81,    76, 10.1
    984.73,    344.0,   19.69,    4.10,    76, 11.2
    980.67,    378.0,   19.65,    3.41,    77, 12.2
    977.18,    410.0,   19.57,    3.13,    74, 12.6
    973.56,    440.0,   19.64,    3.24,    74, 13.6
    970.64,    466.0,   19.61,    3.25,    74, 12.4
    966.85,    500.0,   19.49,    3.19,    72, 12.1
    963.59,    529.0,   19.45,    3.19,    73, 11.0
    960.08,    557.0,   19.55,    3.28,    71, 10.0
    956.94,    587.0,   19.38,    3.13,    70, 10.0
    953.71,    616.0,   19.28,    3.17,    65,  9.8
    950.12,    648.0,   19.15,    3.30,    66,  9.4
    946.67,    679.0,   18.95,    3.24,    59,  9.6
    943.53,    706.0,   18.90,    3.56,    57,  9.3
    939.64,    743.0,   18.80,    3.93,    56,  9.3
    936.05,    776.0,   18.63,    3.89,    52,  9.4
    932.69,    806.0,   18.54,    3.51,    52,  8.2
    929.40,    837.0,   18.31,    3.11,    48,  8.5
    925.62,    871.0,   18.05,    2.96,    47,  8.2
    922.07,    908.0,   17.80,    2.89,    48,  8.7
    918.71,    939.0,   17.51,    2.86,    40,  8.4
    915.09,    970.0,   17.27,    2.87,    42,  8.6
    911.83,   1000.0,   17.13,    3.00,    40,  9.3
    908.81,   1029.0,   17.05,    2.86,    40,  9.7
    905.56,   1060.0,   16.94,    2.43,    37,  9.3
    902.20,   1091.0,   16.76,    2.08,    33,  9.1
    899.03,   1120.0,   16.57,    2.13,    36,  9.6
    895.72,   1150.0,   16.36,    2.06,    31,  9.3
    892.64,   1181.0,   16.25,    1.96,    29,  9.5
    889.29,   1215.0,   16.17,    1.89,    29,  9.0
    886.07,   1245.0,   16.20,    1.69,    27,  9.6
    882.90,   1275.0,   16.20,    1.69,    29,  9.6
    879.76,   1305.0,   16.14,    1.68,    30,  9.8
    876.90,   1332.0,   16.09,    1.67,    33, 10.2
    873.96,   1362.0,   16.02,    1.64,    34, 10.3
    870.94,   1391.0,   15.96,    1.48,    36, 10.9
    868.44,   1417.0,   15.90,    1.05,    38, 11.5
    865.25,   1450.0,   15.82,    0.67,    37, 11.4
    862.18,   1478.0,   15.72,    0.51,    36, 11.4
    859.22,   1506.0,   15.55,    0.39,    35, 11.5
    856.21,   1537.0,   15.42,    0.16,    36, 11.4
    853.21,   1567.0,   15.21,    0.02,    34, 11.8
    850.31,   1596.0,   15.03,    0.09,    34, 11.4
    847.39,   1627.0,   14.85,    0.38,    32, 12.1
    844.36,   1656.0,   14.64,    0.63,    34, 12.1
    841.49,   1686.0,   14.46,    0.69,    32, 12.1
    838.50,   1716.0,   14.30,    0.75,    31, 12.4
    835.90,   1742.0,   14.08,    0.73,    28, 12.3
    833.05,   1771.0,   13.88,    1.13,    26, 12.5
    830.02,   1802.0,   13.62,    1.32,    25, 12.5
    827.12,   1831.0,   13.43,    1.27,    22, 12.7
    823.92,   1864.0,   13.27,    1.19,    19, 12.8
    821.05,   1893.0,   13.23,    0.96,    16, 13.0
    818.41,   1921.0,   13.17,    0.65,    14, 13.2
    815.51,   1953.0,   12.99,    0.32,    15, 13.5
    812.79,   1978.0,   12.80,    0.05,    14, 12.9
    809.76,   2011.0,   12.59,   -0.19,    13, 13.0
    806.95,   2041.0,   12.39,   -0.35,    11, 13.1
    804.21,   2071.0,   12.22,   -0.34,    12, 12.6
    801.63,   2101.0,   12.11,   -0.51,    11, 13.3
    798.64,   2130.0,   11.96,   -0.69,    10, 12.8
    795.77,   2160.0,   11.75,   -0.80,    10, 13.6
    792.99,   2188.0,   11.54,   -0.79,    11, 13.4
    790.24,   2217.0,   11.32,   -0.74,    13, 13.4
    785.04,   2272.0,   11.16,   -0.18,    17, 13.3
    782.40,   2300.0,   11.05,    0.09,    22, 13.6
    779.71,   2329.0,   10.86,    0.15,    22, 13.2
    777.25,   2356.0,   10.66,    0.08,    24, 13.0
    774.43,   2386.0,   10.57,   -0.11,    26, 13.4
    771.92,   2412.0,   10.42,   -0.08,    27, 13.2
    769.25,   2442.0,   10.13,    0.02,    29, 13.4
    766.10,   2478.0,    9.95,    0.29,    28, 13.2
    763.10,   2511.0,    9.76,    0.22,    29, 13.2
    760.19,   2540.0,    9.55,    0.11,    28, 13.7
    757.87,   2568.0,    9.34,    0.12,    30, 13.4
    755.03,   2597.0,    9.08,    0.14,    27, 13.5
    752.74,   2623.0,    8.84,    0.27,    28, 13.2
    750.41,   2652.0,    8.79,    0.40,    26, 13.0
    744.85,   2711.0,    8.38,    0.56,    25, 14.2
    739.80,   2767.0,    8.02,    0.50,    23, 14.6
    737.35,   2796.0,    7.81,    0.51,    23, 15.0
    734.86,   2823.0,    7.56,    0.53,    22, 15.6
    732.25,   2851.0,    7.29,    0.54,    22, 16.5
    729.84,   2878.0,    7.02,    0.51,    21, 16.7
    727.34,   2907.0,    6.75,    0.45,    21, 16.7
    724.88,   2937.0,    6.51,    0.39,    23, 17.3
    722.37,   2966.0,    6.29,    0.22,    22, 17.8
    718.77,   3007.0,    6.10,    0.10,    23, 18.1
    715.97,   3038.0,    5.86,   -0.05,    22, 18.1
    713.26,   3070.0,    5.63,   -0.17,    23, 17.9
    710.55,   3101.0,    5.41,   -0.21,    22, 18.2
    708.06,   3130.0,    5.25,   -0.40,    22, 17.7
    705.34,   3160.0,    4.98,   -0.72,    22, 17.6
    702.36,   3196.0,    4.68,   -0.83,    21, 16.9
    699.71,   3227.0,    4.99,   -1.04,    22, 16.4
    697.22,   3257.0,    5.78,   -2.33,    23, 16.4
    694.83,   3286.0,    5.99,   -4.14,    23, 15.2
    692.50,   3312.0,    6.09,   -6.25,    22, 14.8
    690.15,   3340.0,    6.09,   -8.14,    24, 13.9
    687.46,   3375.0,    6.15,   -9.74,    26, 12.4
    684.70,   3406.0,    6.21,  -11.14,    26, 11.4
    682.16,   3436.0,    6.03,  -12.27,    27, 10.4
    679.37,   3469.0,    5.93,  -13.00,    30, 10.3
    676.92,   3500.0,    5.76,  -13.55,    33,  9.5
    674.38,   3533.0,    5.57,  -13.96,    38,  9.6
    671.78,   3563.0,    5.44,  -14.28,    37, 10.0
    669.16,   3595.0,    5.29,  -14.67,    42, 10.3
    666.86,   3624.0,    5.17,  -14.99,    42, 10.2
    664.02,   3660.0,    5.02,  -15.40,    43, 10.4
    661.55,   3691.0,    4.92,  -16.02,    40, 10.5
    658.70,   3725.0,    4.73,  -16.48,    39, 10.1
    656.13,   3757.0,    4.60,  -16.39,    40, 10.0
    653.53,   3790.0,    4.61,  -16.57,    38,  9.6
    651.01,   3822.0,    4.67,  -17.18,    38,  9.0
    648.49,   3854.0,    4.77,  -17.59,    39,  7.9
    646.00,   3883.0,    4.74,  -17.75,    44,  7.5
    643.75,   3912.0,    4.65,  -17.61,    46,  6.6
    641.60,   3940.0,    4.53,  -17.42,    48,  6.5
    639.29,   3969.0,    4.42,  -17.57,    51,  6.0
    636.82,   4001.0,    4.21,  -17.73,    53,  6.0
    634.36,   4032.0,    4.01,  -17.81,    56,  6.3
    631.92,   4064.0,    3.89,  -17.83,    58,  6.1
    629.40,   4098.0,    3.66,  -18.00,    62,  6.5
    626.93,   4130.0,    3.42,  -18.25,    64,  7.0
    622.25,   4189.0,    3.06,  -19.00,    62,  7.2
    617.63,   4251.0,    2.55,  -19.52,    60,  7.4
    615.13,   4283.0,    2.24,  -19.68,    61,  7.6
    612.71,   4314.0,    1.98,  -19.66,    57,  7.3
    610.38,   4347.0,    1.68,  -19.75,    55,  7.3
    607.87,   4379.0,    1.36,  -19.79,    52,  7.9
    605.67,   4410.0,    1.13,  -19.83,    48,  8.1
    603.39,   4440.0,    0.87,  -19.89,    47,  8.3
    600.99,   4472.0,    0.59,  -19.97,    46,  8.2
    594.67,   4558.0,   -0.12,  -19.89,    48,  9.0
    592.31,   4589.0,   -0.40,  -19.92,    49,  9.1
    590.06,   4619.0,   -0.65,  -19.99,    48,  9.2
    587.82,   4651.0,   -0.87,  -20.10,    49,  9.8
    585.64,   4682.0,   -1.10,  -20.27,    46,  9.8
    582.64,   4743.0,   -1.49,  -20.57,    44,  9.3
    576.64,   4805.0,   -2.27,  -21.22,    40,  9.3
    574.43,   4837.0,   -2.54,  -21.37,    37,  9.5
    569.99,   4898.0,   -3.07,  -21.84,    35,  9.0
    568.17,   4923.0,   -3.12,  -22.41,    34,  8.9
    565.58,   4960.0,   -3.26,  -23.53,    34,  8.8
    563.73,   4988.0,   -3.38,  -24.17,    31,  8.8
    561.77,   5017.0,   -3.51,  -24.92,    31,  8.3
    559.33,   5049.0,   -3.32,  -25.46,    27,  7.7
    557.03,   5083.0,   -3.39,  -26.17,    25,  7.7
    554.89,   5112.0,   -3.60,  -26.49,    21,  7.3
    552.77,   5142.0,   -3.86,  -26.60,    20,  7.0
    550.77,   5172.0,   -4.13,  -26.39,    23,  6.0
    548.25,   5208.0,   -4.42,  -26.13,    26,  5.8
    546.08,   5239.0,   -4.69,  -26.10,    30,  6.2
    543.80,   5270.0,   -4.86,  -26.30,    29,  5.9
    541.85,   5300.0,   -4.96,  -26.93,    29,  5.8
    539.59,   5333.0,   -5.11,  -27.44,    28,  5.5
