time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-08-01 17:29:00,2022-08-01,2022-08-01 17:29:00,1018.2,0,31.6,0,23.99,0,3.8,0,148.0,0,64.0,0,-2.0136936,0,3.2225826,0,,0.0,0,29.67,-95.06,7.4
2022-08-01 17:29:01,2022-08-01,2022-08-01 17:29:01,1016.06,0,30.73,0,22.61,0,2.7,0,134.0,0,61.86,0,-1.9422177,0,1.8755773,0,,15.3,8,29.670023,-95.06002,26.3
2022-08-01 17:29:02,2022-08-01,2022-08-01 17:29:02,1015.64,0,30.7,0,22.47,0,2.7,0,130.0,0,61.45,0,-2.06832,0,1.7355267,0,,3.7,8,29.67004,-95.06004,30.0
2022-08-01 17:29:03,2022-08-01,2022-08-01 17:29:03,1015.33,0,30.69,0,22.36,0,2.9,0,129.0,0,61.1,0,-2.2537236,0,1.8250289,0,,2.7,0,29.670055,-95.06007,32.7
2022-08-01 17:29:04,2022-08-01,2022-08-01 17:29:04,1014.75,0,30.68,0,22.23,0,3.1,0,129.0,0,60.63,0,-2.4091527,0,1.9508929,0,,5.2,0,29.670073,-95.06009,37.9
2022-08-01 17:29:05,2022-08-01,2022-08-01 17:29:05,1014.08,0,30.69,0,22.11,0,3.4,0,129.0,0,60.16,0,-2.6422966,0,2.139689,0,,6.0,0,29.670092,-95.06011,43.9
2022-08-01 17:29:06,2022-08-01,2022-08-01 17:29:06,1013.34,0,30.68,0,22.09,0,3.6,0,129.0,0,60.08,0,-2.7977257,0,2.265553,0,,6.5,0,29.67011,-95.06014,50.4
2022-08-01 17:29:07,2022-08-01,2022-08-01 17:29:07,1012.69,0,30.69,0,22.07,0,3.8,0,129.0,0,59.98,0,-2.9531548,0,2.391417,0,,5.8,0,29.670132,-95.06017,56.2
2022-08-01 17:29:08,2022-08-01,2022-08-01 17:29:08,1012.02,0,30.66,0,22.05,0,4.0,0,130.0,0,60.04,0,-3.0641778,0,2.5711505,0,,5.9,0,29.670155,-95.0602,62.1
2022-08-01 17:29:09,2022-08-01,2022-08-01 17:29:09,1011.34,0,30.56,0,22.09,0,4.1,0,130.0,0,60.54,0,-3.140782,0,2.6354291,0,,6.0,0,29.670177,-95.060234,68.1
2022-08-01 17:29:10,2022-08-01,2022-08-01 17:29:10,1010.66,0,30.47,0,22.17,0,4.3,0,131.0,0,61.14,0,-3.2452517,0,2.8210537,0,,6.1,0,29.670202,-95.060265,74.2
2022-08-01 17:29:11,2022-08-01,2022-08-01 17:29:11,1009.98,0,30.45,0,22.29,0,4.5,0,131.0,0,61.63,0,-3.3961933,0,2.9522653,0,,6.0,0,29.670229,-95.0603,80.2
2022-08-01 17:29:12,2022-08-01,2022-08-01 17:29:12,1009.3,0,30.44,0,22.28,0,4.6,0,132.0,0,61.68,0,-3.4184659,0,3.078001,0,,6.0,0,29.670256,-95.06034,86.2
2022-08-01 17:29:13,2022-08-01,2022-08-01 17:29:13,1008.63,0,30.37,0,22.12,0,4.7,0,133.0,0,61.28,0,-3.4373624,0,3.2053921,0,,6.0,0,29.670284,-95.06038,92.2
2022-08-01 17:29:14,2022-08-01,2022-08-01 17:29:14,1007.95,0,30.3,0,21.91,0,4.8,0,133.0,0,60.79,0,-3.510498,0,3.2735922,0,,6.0,0,29.670313,-95.06042,98.3
2022-08-01 17:29:15,2022-08-01,2022-08-01 17:29:15,1007.27,0,30.25,0,21.86,0,5.0,0,134.0,0,60.75,0,-3.5966995,0,3.4732914,0,,6.1,0,29.670343,-95.060455,104.4
2022-08-01 17:29:16,2022-08-01,2022-08-01 17:29:16,1006.57,0,30.19,0,21.9,0,5.1,0,135.0,0,61.1,0,-3.6062446,0,3.6062446,0,,6.2,0,29.670376,-95.06049,110.5
2022-08-01 17:29:17,2022-08-01,2022-08-01 17:29:17,1005.88,0,30.13,0,21.96,0,5.1,0,136.0,0,61.54,0,-3.542758,0,3.6686325,0,,6.2,0,29.670408,-95.06053,116.7
2022-08-01 17:29:18,2022-08-01,2022-08-01 17:29:18,1005.19,0,30.11,0,22.06,0,5.2,0,137.0,0,61.99,0,-3.5463912,0,3.8030393,0,,6.2,0,29.670443,-95.06057,122.9
2022-08-01 17:29:19,2022-08-01,2022-08-01 17:29:19,1004.5,0,30.05,0,21.95,0,5.3,0,138.0,0,61.79,0,-3.5463924,0,3.9386675,0,,6.1,0,29.670477,-95.06061,129.0
2022-08-01 17:29:20,2022-08-01,2022-08-01 17:29:20,1003.84,0,29.97,0,21.78,0,5.4,0,139.0,0,61.44,0,-3.5427184,0,4.0754323,0,,5.9,0,29.670513,-95.060646,134.9
2022-08-01 17:29:21,2022-08-01,2022-08-01 17:29:21,1003.19,0,29.92,0,21.74,0,5.4,0,140.0,0,61.44,0,-3.4710531,0,4.13664,0,,5.8,0,29.67055,-95.060684,140.8
2022-08-01 17:29:22,2022-08-01,2022-08-01 17:29:22,1002.55,0,29.89,0,21.78,0,5.4,0,141.0,0,61.71,0,-3.3983307,0,4.196588,0,,5.7,0,29.670588,-95.06072,146.5
2022-08-01 17:29:23,2022-08-01,2022-08-01 17:29:23,1001.91,0,29.84,0,21.82,0,5.5,0,142.0,0,62.05,0,-3.386138,0,4.3340592,0,,5.7,0,29.670626,-95.06076,152.1
2022-08-01 17:29:24,2022-08-01,2022-08-01 17:29:24,1001.28,0,29.77,0,21.77,0,5.5,0,144.0,0,62.13,0,-3.2328186,0,4.4495935,0,,5.7,0,29.670666,-95.06079,157.8
2022-08-01 17:29:25,2022-08-01,2022-08-01 17:29:25,1000.64,0,29.71,0,21.7,0,5.5,0,145.0,0,62.08,0,-3.1546705,0,4.5053363,0,,5.7,0,29.670706,-95.06082,163.5
2022-08-01 17:29:26,2022-08-01,2022-08-01 17:29:26,1000.0,0,29.67,0,21.71,0,5.5,0,146.0,0,62.23,0,-3.0755615,0,4.559706,0,,5.7,0,29.670746,-95.06085,169.3
2022-08-01 17:29:27,2022-08-01,2022-08-01 17:29:27,999.35,0,29.62,0,21.73,0,5.5,0,147.0,0,62.5,0,-2.9955146,0,4.612688,0,,5.8,0,29.670788,-95.06088,175.1
2022-08-01 17:29:28,2022-08-01,2022-08-01 17:29:28,998.69,0,29.54,0,21.68,0,5.5,0,148.0,0,62.57,0,-2.9145563,0,4.664264,0,,5.9,0,29.67083,-95.06091,181.0
2022-08-01 17:29:29,2022-08-01,2022-08-01 17:29:29,998.02,0,29.49,0,21.62,0,5.5,0,149.0,0,62.55,0,-2.832709,0,4.7144203,0,,6.0,0,29.670872,-95.06094,186.9
2022-08-01 17:29:30,2022-08-01,2022-08-01 17:29:30,997.35,0,29.44,0,21.61,0,5.5,0,150.0,0,62.68,0,-2.7500002,0,4.7631397,0,,6.1,0,29.670914,-95.060974,193.0
2022-08-01 17:29:31,2022-08-01,2022-08-01 17:29:31,996.65,0,29.39,0,21.63,0,5.5,0,152.0,0,62.95,0,-2.5820937,0,4.8562117,0,,6.2,0,29.670958,-95.061005,199.2
2022-08-01 17:29:32,2022-08-01,2022-08-01 17:29:32,995.95,0,29.31,0,21.7,0,5.4,0,153.0,0,63.51,0,-2.4515493,0,4.811435,0,,6.3,0,29.671001,-95.06103,205.6
2022-08-01 17:29:33,2022-08-01,2022-08-01 17:29:33,995.23,0,29.24,0,21.78,0,5.4,0,154.0,0,64.06,0,-2.367204,0,4.853488,0,,6.5,0,29.671045,-95.06105,212.0
