time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-08-11 05:29:00,2022-08-11,2022-08-11 05:29:00,1016.5,0,24.7,0,23.67,0,0.9,0,173.0,0,94.0,0,-0.10968235,0,0.89329153,0,,0.0,0,29.67,-95.06,7.4
2022-08-11 05:29:01,2022-08-11,2022-08-11 05:29:01,1015.57,0,24.53,0,23.41,0,0.5,0,96.0,0,93.48,0,-0.49726096,0,0.052264255,0,,14.0,8,29.670004,-95.06,15.5
2022-08-11 05:29:02,2022-08-11,2022-08-11 05:29:02,1015.04,0,24.7,0,23.31,0,0.8,0,63.0,0,91.92,0,-0.7128052,0,-0.36319244,0,,4.5,8,29.670002,-95.060005,20.0
2022-08-11 05:29:03,2022-08-11,2022-08-11 05:29:03,1014.37,0,24.78,0,23.2,0,1.0,0,57.0,0,90.92,0,-0.83867055,0,-0.54463905,0,,5.9,0,29.669998,-95.06001,25.9
2022-08-11 05:29:04,2022-08-11,2022-08-11 05:29:04,1013.79,0,24.79,0,23.03,0,1.0,0,57.0,0,89.92,0,-0.83867055,0,-0.54463905,0,,5.1,0,29.669992,-95.06002,30.9
2022-08-11 05:29:05,2022-08-11,2022-08-11 05:29:05,1013.03,0,24.79,0,22.77,0,1.1,0,58.0,0,88.5,0,-0.9328529,0,-0.5829112,0,,6.6,0,29.669987,-95.06003,37.6
2022-08-11 05:29:06,2022-08-11,2022-08-11 05:29:06,1012.31,0,24.86,0,22.52,0,1.1,0,60.0,0,86.77,0,-0.95262796,0,-0.55,0,,6.2,0,29.669981,-95.060036,43.7
2022-08-11 05:29:07,2022-08-11,2022-08-11 05:29:07,1011.78,0,24.89,0,22.35,0,1.1,0,61.0,0,85.77,0,-0.96208173,0,-0.53329057,0,,4.7,0,29.669975,-95.06004,48.4
2022-08-11 05:29:08,2022-08-11,2022-08-11 05:29:08,1011.13,0,24.86,0,22.26,0,1.1,0,63.0,0,85.44,0,-0.9801072,0,-0.4993896,0,,5.7,0,29.669971,-95.06005,54.1
2022-08-11 05:29:09,2022-08-11,2022-08-11 05:29:09,1010.47,0,24.84,0,22.15,0,1.1,0,64.0,0,84.95,0,-0.98867345,0,-0.48220828,0,,5.8,0,29.669968,-95.06006,59.9
2022-08-11 05:29:10,2022-08-11,2022-08-11 05:29:10,1009.8,0,24.84,0,21.94,0,1.1,0,66.0,0,83.92,0,-1.0049001,0,-0.4474103,0,,5.8,0,29.669964,-95.06007,65.7
2022-08-11 05:29:11,2022-08-11,2022-08-11 05:29:11,1009.12,0,24.87,0,21.68,0,1.2,0,68.0,0,82.4,0,-1.1126206,0,-0.44952798,0,,5.9,0,29.66996,-95.060074,71.6
2022-08-11 05:29:12,2022-08-11,2022-08-11 05:29:12,1008.43,0,24.91,0,21.48,0,1.2,0,71.0,0,81.2,0,-1.1346223,0,-0.39068177,0,,6.0,0,29.669956,-95.06009,77.6
2022-08-11 05:29:13,2022-08-11,2022-08-11 05:29:13,1007.75,0,24.9,0,21.49,0,1.2,0,74.0,0,81.34,0,-1.153514,0,-0.3307649,0,,6.0,0,29.669952,-95.060104,83.6
2022-08-11 05:29:14,2022-08-11,2022-08-11 05:29:14,1007.06,0,24.84,0,21.68,0,1.2,0,77.0,0,82.56,0,-1.1692442,0,-0.26994124,0,,6.0,0,29.66995,-95.06012,89.6
2022-08-11 05:29:15,2022-08-11,2022-08-11 05:29:15,1006.37,0,24.76,0,21.86,0,1.2,0,81.0,0,83.88,0,-1.1852261,0,-0.18772139,0,,6.0,0,29.669949,-95.060135,95.6
2022-08-11 05:29:16,2022-08-11,2022-08-11 05:29:16,1005.69,0,24.69,0,21.93,0,1.2,0,85.0,0,84.59,0,-1.1954337,0,-0.10458697,0,,6.0,0,29.669947,-95.06015,101.6
2022-08-11 05:29:17,2022-08-11,2022-08-11 05:29:17,1005.0,0,24.66,0,21.91,0,1.2,0,90.0,0,84.66,0,-1.2,0,5.245367e-08,0,,6.0,0,29.669947,-95.060165,107.6
