time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-07-17 17:30:00,2022-07-17,2022-07-17 17:30:00,1014.3,0,32.5,0,22.33,0,3.5,0,272.0,0,55.0,0,3.4978678,0,-0.12214759,0,,0.0,0,29.67,-95.06,7.4
2022-07-17 17:30:01,2022-07-17,2022-07-17 17:30:01,1013.78,0,32.62,0,21.73,0,1.9,0,250.0,0,52.65,0,1.785416,0,0.6498381,0,,3.6,0,29.670002,-95.05997,12.0
2022-07-17 17:30:02,2022-07-17,2022-07-17 17:30:02,1013.08,0,32.32,0,21.62,0,1.8,0,243.0,0,53.19,0,1.6038115,0,0.81718314,0,,6.2,0,29.670008,-95.05995,18.2
2022-07-17 17:30:03,2022-07-17,2022-07-17 17:30:03,1012.54,0,32.08,0,21.48,0,1.8,0,240.0,0,53.43,0,1.5588458,0,0.8999998,0,,4.8,0,29.670015,-95.05994,23.0
2022-07-17 17:30:04,2022-07-17,2022-07-17 17:30:04,1011.84,0,31.91,0,21.22,0,1.9,0,240.0,0,53.1,0,1.6454483,0,0.9499998,0,,6.3,0,29.670023,-95.05992,29.3
2022-07-17 17:30:05,2022-07-17,2022-07-17 17:30:05,1011.12,0,31.8,0,20.96,0,2.0,0,240.0,0,52.6,0,1.7320509,0,0.9999998,0,,6.4,0,29.670033,-95.059906,35.7
2022-07-17 17:30:06,2022-07-17,2022-07-17 17:30:06,1010.47,0,31.68,0,20.64,0,2.1,0,240.0,0,51.94,0,1.8186533,0,1.0499997,0,,5.8,0,29.670042,-95.05989,41.5
2022-07-17 17:30:07,2022-07-17,2022-07-17 17:30:07,1009.81,0,31.53,0,20.48,0,2.2,0,240.0,0,51.83,0,1.905256,0,1.0999998,0,,5.9,0,29.670052,-95.05987,47.4
2022-07-17 17:30:08,2022-07-17,2022-07-17 17:30:08,1009.14,0,31.45,0,20.53,0,2.3,0,239.0,0,52.26,0,1.9714844,0,1.1845881,0,,5.9,0,29.670061,-95.059845,53.4
2022-07-17 17:30:09,2022-07-17,2022-07-17 17:30:09,1008.47,0,31.4,0,20.46,0,2.3,0,238.0,0,52.17,0,1.9505104,0,1.2188146,0,,6.0,0,29.670073,-95.05982,59.3
2022-07-17 17:30:10,2022-07-17,2022-07-17 17:30:10,1007.8,0,31.4,0,20.38,0,2.4,0,238.0,0,51.91,0,2.0353153,0,1.2718066,0,,6.0,0,29.670084,-95.0598,65.4
