time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-08-04 23:29:00,2022-08-04,2022-08-04 23:29:00,1012.3,0,32.8,0,23.77,0,5.1,0,187.0,0,59.0,0,0.621533,0,5.0619855,0,,0.0,0,29.67,-95.06,7.4
2022-08-04 23:29:01,2022-08-04,2022-08-04 23:29:01,1010.81,0,32.49,0,23.45,0,4.5,0,183.0,0,58.91,0,0.23551193,0,4.493833,0,,15.9,8,29.670044,-95.05999,20.7
2022-08-04 23:29:02,2022-08-04,2022-08-04 23:29:02,1010.22,0,32.38,0,23.42,0,4.5,0,181.0,0,59.16,0,0.07853578,0,4.499315,0,,5.3,8,29.670084,-95.05999,26.0
2022-08-04 23:29:03,2022-08-04,2022-08-04 23:29:03,1009.69,0,32.23,0,23.36,0,4.6,0,180.0,0,59.45,0,4.021448e-07,0,4.6,0,,4.8,0,29.670124,-95.05999,30.7
2022-08-04 23:29:04,2022-08-04,2022-08-04 23:29:04,1009.03,0,32.12,0,23.31,0,4.9,0,180.0,0,59.63,0,4.2837164e-07,0,4.9,0,,6.0,0,29.670166,-95.05999,36.7
2022-08-04 23:29:05,2022-08-04,2022-08-04 23:29:05,1008.27,0,32.04,0,23.25,0,5.2,0,180.0,0,59.69,0,4.5459845e-07,0,5.2,0,,6.8,0,29.670212,-95.05999,43.5
2022-08-04 23:29:06,2022-08-04,2022-08-04 23:29:06,1007.75,0,31.97,0,23.19,0,5.5,0,180.0,0,59.71,0,4.808253e-07,0,5.5,0,,4.6,0,29.67026,-95.05999,48.1
2022-08-04 23:29:07,2022-08-04,2022-08-04 23:29:07,1007.14,0,31.92,0,23.14,0,5.7,0,180.0,0,59.68,0,4.983098e-07,0,5.7,0,,5.4,0,29.67031,-95.05999,53.5
2022-08-04 23:29:08,2022-08-04,2022-08-04 23:29:08,1006.49,0,31.87,0,23.1,0,5.9,0,180.0,0,59.74,0,5.157944e-07,0,5.9,0,,5.9,0,29.67036,-95.05999,59.4
2022-08-04 23:29:09,2022-08-04,2022-08-04 23:29:09,1005.82,0,31.81,0,23.07,0,6.1,0,180.0,0,59.84,0,5.332789e-07,0,6.1,0,,6.0,0,29.670414,-95.05999,65.4
2022-08-04 23:29:10,2022-08-04,2022-08-04 23:29:10,1005.14,0,31.75,0,23.07,0,6.3,0,180.0,0,60.0,0,5.507635e-07,0,6.3,0,,6.2,0,29.67047,-95.05999,71.5
2022-08-04 23:29:11,2022-08-04,2022-08-04 23:29:11,1004.44,0,31.65,0,23.04,0,6.5,0,180.0,0,60.24,0,5.682481e-07,0,6.5,0,,6.3,0,29.670527,-95.05999,77.8
2022-08-04 23:29:12,2022-08-04,2022-08-04 23:29:12,1003.73,0,31.58,0,23.02,0,6.6,0,180.0,0,60.4,0,5.769903e-07,0,6.6,0,,6.3,0,29.670586,-95.05999,84.2
2022-08-04 23:29:13,2022-08-04,2022-08-04 23:29:13,1003.02,0,31.53,0,23.02,0,6.8,0,180.0,0,60.59,0,5.944749e-07,0,6.8,0,,6.4,0,29.670647,-95.05999,90.5
2022-08-04 23:29:14,2022-08-04,2022-08-04 23:29:14,1002.32,0,31.49,0,23.04,0,6.9,0,180.0,0,60.82,0,6.032172e-07,0,6.9,0,,6.3,0,29.670708,-95.05999,96.9
2022-08-04 23:29:15,2022-08-04,2022-08-04 23:29:15,1001.62,0,31.44,0,23.05,0,7.0,0,180.0,0,61.04,0,6.119595e-07,0,7.0,0,,6.3,0,29.67077,-95.05999,103.1
2022-08-04 23:29:16,2022-08-04,2022-08-04 23:29:16,1000.93,0,31.36,0,23.02,0,7.1,0,180.0,0,61.2,0,6.207017e-07,0,7.1,0,,6.2,0,29.670834,-95.05999,109.3
2022-08-04 23:29:17,2022-08-04,2022-08-04 23:29:17,1000.25,0,31.28,0,22.96,0,7.2,0,179.0,0,61.22,0,-0.1256577,0,7.198903,0,,6.1,0,29.670898,-95.05999,115.4
2022-08-04 23:29:18,2022-08-04,2022-08-04 23:29:18,999.58,0,31.25,0,22.93,0,7.2,0,179.0,0,61.22,0,-0.1256577,0,7.198903,0,,6.0,0,29.670963,-95.05999,121.5
