time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-07-01 11:31:00,2022-07-01,2022-07-01 11:31:00,1012.8,0,26.2,0,26.2,0,5.6,0,225.0,0,100.0,0,3.9597976,0,3.959798,0,,0.0,0,29.67,-95.06,7.4
2022-07-01 11:31:01,2022-07-01,2022-07-01 11:31:01,1012.14,0,26.25,0,24.82,0,4.3,0,237.0,0,91.81,0,3.6062834,0,2.3419483,0,,11.2,8,29.670029,-95.05996,13.2
2022-07-01 11:31:02,2022-07-01,2022-07-01 11:31:02,1011.65,0,26.19,0,24.75,0,3.8,0,245.0,0,91.79,0,3.4439697,0,1.605949,0,,4.3,8,29.670046,-95.05992,17.4
2022-07-01 11:31:03,2022-07-01,2022-07-01 11:31:03,1011.11,0,26.12,0,24.65,0,3.7,0,248.0,0,91.57,0,3.4305801,0,1.3860451,0,,4.7,0,29.67006,-95.05988,22.2
2022-07-01 11:31:04,2022-07-01,2022-07-01 11:31:04,1010.52,0,26.1,0,24.59,0,3.7,0,248.0,0,91.38,0,3.4305801,0,1.3860451,0,,5.1,0,29.670073,-95.059845,27.3
2022-07-01 11:31:05,2022-07-01,2022-07-01 11:31:05,1010.16,0,26.09,0,24.49,0,3.8,0,247.0,0,90.9,0,3.4979184,0,1.4847786,0,,3.2,0,29.670086,-95.05981,30.5
2022-07-01 11:31:06,2022-07-01,2022-07-01 11:31:06,1009.73,0,26.11,0,24.4,0,3.9,0,246.0,0,90.28,0,3.5628273,0,1.586273,0,,3.8,0,29.6701,-95.05977,34.3
2022-07-01 11:31:07,2022-07-01,2022-07-01 11:31:07,1009.02,0,26.13,0,24.32,0,4.0,0,245.0,0,89.78,0,3.6252313,0,1.6904727,0,,6.2,0,29.670115,-95.05973,40.6
2022-07-01 11:31:08,2022-07-01,2022-07-01 11:31:08,1008.47,0,26.12,0,24.28,0,4.1,0,244.0,0,89.56,0,3.685056,0,1.797321,0,,4.8,0,29.67013,-95.05969,45.4
2022-07-01 11:31:09,2022-07-01,2022-07-01 11:31:09,1007.92,0,26.09,0,24.24,0,4.2,0,243.0,0,89.51,0,3.7422268,0,1.9067607,0,,4.8,0,29.670147,-95.059654,50.2
2022-07-01 11:31:10,2022-07-01,2022-07-01 11:31:10,1007.38,0,26.07,0,24.22,0,4.3,0,242.0,0,89.55,0,3.7966747,0,2.018728,0,,4.8,0,29.670164,-95.059616,55.0
2022-07-01 11:31:11,2022-07-01,2022-07-01 11:31:11,1006.84,0,26.01,0,24.2,0,4.4,0,242.0,0,89.76,0,3.8849692,0,2.0656753,0,,4.7,0,29.670183,-95.05958,59.7
2022-07-01 11:31:12,2022-07-01,2022-07-01 11:31:12,1006.33,0,25.94,0,24.17,0,4.5,0,241.0,0,89.96,0,3.9357886,0,2.1816432,0,,4.5,0,29.670202,-95.05954,64.2
2022-07-01 11:31:13,2022-07-01,2022-07-01 11:31:13,1005.83,0,25.91,0,24.15,0,4.6,0,240.0,0,90.01,0,3.983717,0,2.2999995,0,,4.4,0,29.670223,-95.0595,68.6
2022-07-01 11:31:14,2022-07-01,2022-07-01 11:31:14,1005.34,0,25.9,0,24.15,0,4.8,0,239.0,0,90.06,0,4.114403,0,2.472184,0,,4.3,0,29.670244,-95.05946,72.9
2022-07-01 11:31:15,2022-07-01,2022-07-01 11:31:15,1004.86,0,25.88,0,24.13,0,4.9,0,238.0,0,90.01,0,4.1554356,0,2.596605,0,,4.2,0,29.670267,-95.05942,77.1
2022-07-01 11:31:16,2022-07-01,2022-07-01 11:31:16,1004.37,0,25.86,0,24.09,0,5.1,0,237.0,0,89.94,0,4.27722,0,2.7776594,0,,4.3,0,29.670292,-95.05937,81.4
