time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-08-17 11:29:00,2022-08-17,2022-08-17 11:29:00,1014.0,0,25.7,0,24.49,0,2.0,0,228.0,0,93.0,0,1.4862895,0,1.3382614,0,,0.0,0,29.67,-95.06,7.4
2022-08-17 11:29:01,2022-08-17,2022-08-17 11:29:01,1012.84,0,25.91,0,24.48,0,2.2,0,240.0,0,91.79,0,1.905256,0,1.0999998,0,,7.7,8,29.670012,-95.05998,17.5
2022-08-17 11:29:02,2022-08-17,2022-08-17 11:29:02,1012.09,0,26.25,0,24.64,0,2.4,0,241.0,0,90.82,0,2.0990875,0,1.1635431,0,,6.6,0,29.670021,-95.05996,24.1
2022-08-17 11:29:03,2022-08-17,2022-08-17 11:29:03,1011.42,0,26.36,0,24.51,0,2.6,0,241.0,0,89.54,0,2.2740111,0,1.260505,0,,5.8,0,29.670033,-95.05994,29.9
2022-08-17 11:29:04,2022-08-17,2022-08-17 11:29:04,1010.92,0,26.41,0,24.38,0,2.9,0,240.0,0,88.58,0,2.511474,0,1.4499998,0,,4.4,0,29.670044,-95.05991,34.3
2022-08-17 11:29:05,2022-08-17,2022-08-17 11:29:05,1010.36,0,26.44,0,24.31,0,3.1,0,239.0,0,88.08,0,2.6572182,0,1.5966187,0,,4.9,0,29.670057,-95.05988,39.2
2022-08-17 11:29:06,2022-08-17,2022-08-17 11:29:06,1009.65,0,26.48,0,24.29,0,3.3,0,238.0,0,87.78,0,2.7985585,0,1.748734,0,,6.2,0,29.670073,-95.05985,45.5
2022-08-17 11:29:07,2022-08-17,2022-08-17 11:29:07,1009.03,0,26.55,0,24.34,0,3.6,0,237.0,0,87.61,0,3.019214,0,1.9607006,0,,5.5,0,29.67009,-95.05982,51.0
2022-08-17 11:29:08,2022-08-17,2022-08-17 11:29:08,1008.4,0,26.63,0,24.36,0,3.8,0,237.0,0,87.34,0,3.186948,0,2.0696285,0,,5.5,0,29.670109,-95.05979,56.5
2022-08-17 11:29:09,2022-08-17,2022-08-17 11:29:09,1007.77,0,26.66,0,24.35,0,4.0,0,236.0,0,87.1,0,3.3161504,0,2.2367716,0,,5.5,0,29.670128,-95.05976,62.0
2022-08-17 11:29:10,2022-08-17,2022-08-17 11:29:10,1007.14,0,26.7,0,24.39,0,4.3,0,236.0,0,87.1,0,3.5648618,0,2.4045296,0,,5.6,0,29.670149,-95.05972,67.6
2022-08-17 11:29:11,2022-08-17,2022-08-17 11:29:11,1006.5,0,26.73,0,24.41,0,4.5,0,235.0,0,87.07,0,3.6861846,0,2.5810935,0,,5.6,0,29.670172,-95.059685,73.2
2022-08-17 11:29:12,2022-08-17,2022-08-17 11:29:12,1005.86,0,26.74,0,24.4,0,4.7,0,235.0,0,86.98,0,3.850015,0,2.6958086,0,,5.7,0,29.670195,-95.05965,78.8
2022-08-17 11:29:13,2022-08-17,2022-08-17 11:29:13,1005.21,0,26.77,0,24.39,0,4.9,0,234.0,0,86.82,0,3.9641826,0,2.8801486,0,,5.7,0,29.67022,-95.05961,84.6
2022-08-17 11:29:14,2022-08-17,2022-08-17 11:29:14,1004.56,0,26.79,0,24.37,0,5.1,0,234.0,0,86.52,0,4.125986,0,2.9977057,0,,5.8,0,29.670246,-95.05957,90.4
2022-08-17 11:29:15,2022-08-17,2022-08-17 11:29:15,1003.91,0,26.83,0,24.33,0,5.3,0,234.0,0,86.18,0,4.2877893,0,3.115263,0,,5.8,0,29.670273,-95.059525,96.1
2022-08-17 11:29:16,2022-08-17,2022-08-17 11:29:16,1003.26,0,26.85,0,24.29,0,5.5,0,233.0,0,85.83,0,4.3924947,0,3.3099833,0,,5.7,0,29.670301,-95.05948,101.9
