time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-08-02 17:30:00,2022-08-02,2022-08-02 17:30:00,1016.1,0,33.0,0,23.09,0,2.4,0,209.0,0,56.0,0,1.1635433,0,2.0990872,0,,0.0,0,29.67,-95.06,7.4
2022-08-02 17:30:02,2022-08-02,2022-08-02 17:30:02,1015.54,0,32.71,0,22.83,0,1.9,0,205.0,0,56.01,0,0.8029747,0,1.7219847,0,,2.1,0,29.670034,-95.059975,12.3
2022-08-02 17:30:03,2022-08-02,2022-08-02 17:30:03,1014.76,0,32.52,0,22.5,0,2.0,0,205.0,0,55.51,0,0.84523654,0,1.8126156,0,,7.0,0,29.67005,-95.05997,19.3
2022-08-02 17:30:04,2022-08-02,2022-08-02 17:30:04,1013.89,0,32.36,0,22.32,0,2.1,0,204.0,0,55.41,0,0.85414666,0,1.9184455,0,,7.8,0,29.670067,-95.05996,27.1
2022-08-02 17:30:05,2022-08-02,2022-08-02 17:30:05,1013.48,0,32.27,0,22.28,0,2.3,0,204.0,0,55.54,0,0.93549395,0,2.1011546,0,,3.7,0,29.670084,-95.05995,30.7
2022-08-02 17:30:06,2022-08-02,2022-08-02 17:30:06,1012.7,0,32.21,0,22.25,0,2.4,0,204.0,0,55.63,0,0.9761677,0,2.1925094,0,,6.9,0,29.670103,-95.059944,37.7
2022-08-02 17:30:07,2022-08-02,2022-08-02 17:30:07,1012.06,0,32.13,0,22.18,0,2.6,0,204.0,0,55.66,0,1.0575149,0,2.3752182,0,,5.7,0,29.670124,-95.05994,43.4
2022-08-02 17:30:08,2022-08-02,2022-08-02 17:30:08,1011.43,0,32.06,0,22.14,0,2.7,0,205.0,0,55.73,0,1.1410693,0,2.447031,0,,5.6,0,29.670145,-95.05993,49.0
2022-08-02 17:30:09,2022-08-02,2022-08-02 17:30:09,1010.82,0,31.98,0,22.08,0,2.9,0,205.0,0,55.78,0,1.225593,0,2.6282926,0,,5.4,0,29.670168,-95.05991,54.4
2022-08-02 17:30:10,2022-08-02,2022-08-02 17:30:10,1010.23,0,31.92,0,22.05,0,3.0,0,206.0,0,55.87,0,1.3151132,0,2.6963823,0,,5.3,0,29.670193,-95.0599,59.7
2022-08-02 17:30:11,2022-08-02,2022-08-02 17:30:11,1009.64,0,31.89,0,22.07,0,3.1,0,207.0,0,56.05,0,1.4073706,0,2.76212,0,,5.3,0,29.670218,-95.05988,65.0
2022-08-02 17:30:12,2022-08-02,2022-08-02 17:30:12,1009.04,0,31.73,0,22.0,0,3.3,0,207.0,0,56.28,0,1.4981687,0,2.9403214,0,,5.3,0,29.670242,-95.05987,70.3
