time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-07-08 05:29:00,2022-07-08,2022-07-08 05:29:00,1014.6,0,28.2,0,28.03,0,3.7,0,191.0,0,99.0,0,0.7059931,0,3.6320207,0,,0.0,0,29.67,-95.06,7.4
2022-07-08 05:29:01,2022-07-08,2022-07-08 05:29:01,1013.36,0,28.15,0,25.1,0,3.0,0,181.0,0,83.51,0,0.052357186,0,2.9995432,0,,12.6,8,29.67003,-95.05999,18.3
2022-07-08 05:29:02,2022-07-08,2022-07-08 05:29:02,1012.68,0,28.45,0,25.2,0,2.9,0,176.0,0,82.51,0,-0.20229377,0,2.8929358,0,,6.0,8,29.670057,-95.05999,24.3
2022-07-08 05:29:03,2022-07-08,2022-07-08 05:29:03,1012.12,0,28.59,0,25.13,0,3.0,0,174.0,0,81.52,0,-0.3135855,0,2.9835656,0,,4.9,0,29.670084,-95.05999,29.2
2022-07-08 05:29:04,2022-07-08,2022-07-08 05:29:04,1011.25,0,28.57,0,25.04,0,3.3,0,174.0,0,81.2,0,-0.34494403,0,3.281922,0,,7.7,0,29.670113,-95.05999,37.0
2022-07-08 05:29:05,2022-07-08,2022-07-08 05:29:05,1010.75,0,28.54,0,24.97,0,3.5,0,174.0,0,81.01,0,-0.36584973,0,3.4808266,0,,4.4,0,29.670143,-95.05999,41.4
2022-07-08 05:29:06,2022-07-08,2022-07-08 05:29:06,1010.23,0,28.47,0,24.92,0,3.8,0,175.0,0,81.1,0,-0.3311923,0,3.7855399,0,,4.6,0,29.670176,-95.05999,46.0
2022-07-08 05:29:07,2022-07-08,2022-07-08 05:29:07,1009.7,0,28.42,0,24.92,0,4.0,0,175.0,0,81.29,0,-0.3486235,0,3.9847786,0,,4.7,0,29.67021,-95.05999,50.7
2022-07-08 05:29:08,2022-07-08,2022-07-08 05:29:08,1009.11,0,28.42,0,24.94,0,4.2,0,175.0,0,81.41,0,-0.36605465,0,4.1840177,0,,5.2,0,29.670246,-95.05999,55.9
2022-07-08 05:29:09,2022-07-08,2022-07-08 05:29:09,1008.52,0,28.39,0,24.92,0,4.4,0,175.0,0,81.44,0,-0.38348585,0,4.383257,0,,5.2,0,29.670284,-95.06,61.1
2022-07-08 05:29:10,2022-07-08,2022-07-08 05:29:10,1007.91,0,28.33,0,24.89,0,4.6,0,175.0,0,81.56,0,-0.40091702,0,4.5824957,0,,5.4,0,29.670324,-95.060005,66.5
2022-07-08 05:29:11,2022-07-08,2022-07-08 05:29:11,1007.3,0,28.27,0,24.88,0,4.8,0,175.0,0,81.84,0,-0.41834822,0,4.7817345,0,,5.5,0,29.670366,-95.06001,71.9
2022-07-08 05:29:12,2022-07-08,2022-07-08 05:29:12,1006.67,0,28.24,0,24.9,0,5.0,0,175.0,0,82.07,0,-0.4357794,0,4.9809732,0,,5.6,0,29.67041,-95.06002,77.5
2022-07-08 05:29:13,2022-07-08,2022-07-08 05:29:13,1006.03,0,28.2,0,24.89,0,5.1,0,175.0,0,82.21,0,-0.44449496,0,5.0805926,0,,5.7,0,29.670456,-95.06003,83.2
2022-07-08 05:29:14,2022-07-08,2022-07-08 05:29:14,1005.38,0,28.14,0,24.85,0,5.3,0,175.0,0,82.29,0,-0.46192616,0,5.279832,0,,5.7,0,29.670502,-95.060036,88.9
2022-07-08 05:29:15,2022-07-08,2022-07-08 05:29:15,1004.74,0,28.09,0,24.82,0,5.4,0,175.0,0,82.36,0,-0.47064173,0,5.3794513,0,,5.7,0,29.67055,-95.06004,94.6
2022-07-08 05:29:16,2022-07-08,2022-07-08 05:29:16,1004.09,0,28.05,0,24.85,0,5.5,0,175.0,0,82.73,0,-0.4793573,0,5.4790707,0,,5.8,0,29.670599,-95.06005,100.4
2022-07-08 05:29:17,2022-07-08,2022-07-08 05:29:17,1003.43,0,27.98,0,24.87,0,5.6,0,175.0,0,83.14,0,-0.4880729,0,5.57869,0,,5.8,0,29.670649,-95.06006,106.2
2022-07-08 05:29:18,2022-07-08,2022-07-08 05:29:18,1002.78,0,27.93,0,24.86,0,5.7,0,175.0,0,83.34,0,-0.49678847,0,5.6783094,0,,5.8,0,29.6707,-95.06007,112.0
